"","jersey_number","first_name","last_name","dob","age","height","weight","position","nationality","last_team","season","team","standing"
"224","13","Oliver"," Braun ","19.03.1973","41","2.08m","0kg","","XXX","Müller Verona","2000-2001","417-hag","11"
"225","5","Tim"," Breaux ","01.01.1970","44","1.98m","0kg","","XXX","Montecatini","2000-2001","417-hag","11"
"226","6","Paris"," Bryant ","01.01.1971","43","1.83m","0kg","","XXX","Larissa","2000-2001","417-hag","11"
"227","10","Vladimir"," Dragutinovic ","00.00.0000","2014","0.00m","0kg","","XXX","","2000-2001","417-hag","11"
"228","15","Daren"," Engellant ","01.01.1970","44","2.09m","0kg","","XXX","Aalst","2000-2001","417-hag","11"
"229","12","Matthias"," Grothe ","16.05.1978","36","2.00m","0kg","","XXX","Tus Iserlohn","2000-2001","417-hag","11"
"230","8","Roman"," Hogräfer ","04.01.1979","35","1.90m","0kg","","XXX","eigene Jugend","2000-2001","417-hag","11"
"231","4","Joe"," Ingegnerl ","01.01.1977","37","1.88m","0kg","","XXX","Saint Anselm College","2000-2001","417-hag","11"
"232","9","Thilo"," Klette ","00.00.0000","2014","0.00m","0kg","","XXX","BG Göttingen","2000-2001","417-hag","11"
"233","13","Bastian"," Kordyaka ","02.06.1982","32","2.04m","0kg","","XXX","eigene Jugend","2000-2001","417-hag","11"
"234","14","Bernd"," Kruel ","01.06.1976","38","2.09m","0kg","","XXX","eigene Jugend","2000-2001","417-hag","11"
"235","7","Darren"," Queenan ","01.01.1967","47","1.94m","0kg","","XXX","Apollon Patras","2000-2001","417-hag","11"
"236","6","Benjamin"," Rust ","00.00.0000","2014","2.00m","0kg","","XXX","Forbo Paderborn","2000-2001","417-hag","11"
"237","15","Abdul"," Shamsid-Deen ","01.01.1970","44","2.08m","0kg","","XXX","SSV ratiopharm Ulm","2000-2001","417-hag","11"
"238","11","Steven"," Wriedt ","00.00.0000","2014","2.10m","0kg","","XXX","Brandt Hagen","2000-2001","417-hag","11"
