"","jersey_number","first_name","last_name","dob","age","height","weight","position","nationality","last_team","season","team","standing"
"207","6","Per"," Günther ","05.02.1988","28","1.84m","80kg","PG","GER","Phoenix Hagen","2014-2015","418-ulm","5"
"208","11","Calvin"," Harris **","19.02.1991","25","1.91m","86kg","SG","USA","Im Kader bis 02/2015","2014-2015","418-ulm","5"
"209","16","Adam"," Hess ","04.04.1981","34","2.01m","100kg","SF","GER","Phoenix Hagen","2014-2015","418-ulm","5"
"210","24","Jaka"," Klobucar ","19.08.1987","28","1.98m","91kg","SG","SLO","Krka Novo Mesto (SLO)","2014-2015","418-ulm","5"
"211","44","David"," Krämer ","14.01.1997","19","0.00m","0kg","","GER","Oberwart Gunners (AUT)","2014-2015","418-ulm","5"
"212","10","Maarten"," Leunen ","03.09.1985","30","2.06m","100kg","PF","USA","Pallacanestro Cantu (ITA)","2014-2015","418-ulm","5"
"213","13","Jonathan"," Maier ","09.12.1992","23","2.10m","100kg","PF","GER","Neckar RIESEN Ludwigsburg","2014-2015","418-ulm","5"
"214","5","Tommy"," Mason-Griffin **","29.09.1990","25","1.80m","87kg","PG","USA","Im Kader bis 12/2014","2014-2015","418-ulm","5"
"215","4","Tim"," Ohlbrecht ","30.08.1988","27","2.10m","114kg","C","GER","Fort Wayne Mad Ants (USA)","2014-2015","418-ulm","5"
"216","31","Isaiah"," Philmore ","20.09.1989","26","2.03m","104kg","PF","GER","Xavier University of Cincinatti (USA)","2014-2015","418-ulm","5"
"217","15","Brion"," Rush ","15.11.1984","31","1.86m","76kg","SG","USA","Al Rivadi Beyrut (LIB)","2014-2015","418-ulm","5"
"218","14","Boris"," Savovic **","18.06.1987","28","2.10m","105kg","PF","SRB","Im Kader bis 02/2015","2014-2015","418-ulm","5"
"219","33","Philipp"," Schwethelm ","01.05.1989","26","2.01m","97kg","SF","GER","FC Bayern München","2014-2015","418-ulm","5"
"220","14","Ian "," Vougioukas ","31.05.1985","30","2.12m","122kg","C","GRE","Galatasaray Istanbul (TUR)","2014-2015","418-ulm","5"
"221","","Abdulai"," Abaker *","06.08.1996","19","1.83m","73kg","PG","GER","","2014-2015","439-bre","15"
"222","11","Helge"," Baues ","22.06.1994","21","2.05m","91kg","PF","GER","BSG Bremerhaven","2014-2015","439-bre","15"
"223","","Marius"," Behr *","09.04.1997","18","2.01m","74kg","PF","GER","BSG Bremerhaven","2014-2015","439-bre","15"
"224","4","Brian"," Chase **","08.10.1981","34","1.78m","80kg","PG","USA","Im Kader bis 02/2015","2014-2015","439-bre","15"
"225","17","Moses"," Ehambe ","22.05.1986","29","1.98m","98kg","SF","USA","Guaiqueries de Margarita (VEN)","2014-2015","439-bre","15"
"226","7","Jusuf"," El Domiaty ","11.10.1990","25","1.87m","78kg","SG","GER","Cuxhaven BasCats","2014-2015","439-bre","15"
"227","20","Myles"," Hesson ","05.06.1990","25","1.98m","102kg","SF","GBR","GIESSEN 46ers","2014-2015","439-bre","15"
"228","8","Sergio"," Kerusch ","06.01.1989","27","1.95m","102kg","SF","GER","Artland Dragons","2014-2015","439-bre","15"
"229","14","DeAndre"," Liggins ","31.03.1988","27","1.98m","95kg","SG","USA","Krasny Oktyabr Volgograd (RUS)","2014-2015","439-bre","15"
"230","","Mayika"," Lungongo ","19.02.1995","21","2.10m","110kg","C","GER","SG Bedburg Bergheim","2014-2015","439-bre","15"
"231","35","Jeffrey"," Martin ","13.04.1994","21","1.89m","80kg","PG","GER","SC Rist Wedel","2014-2015","439-bre","15"
"232","25","Tyrus"," McGee **","14.03.1991","25","1.88m","90kg","SG","USA","Im Kader bis 02/2015","2014-2015","439-bre","15"
"233","","Erik"," Nyberg *","20.12.1996","19","1.80m","75kg","PG","GER","BSG Bremerhaven","2014-2015","439-bre","15"
"234","","Noel Uzochi"," Okona *","08.03.1997","19","1.91m","78kg","SF","GER","TSG Bergedorf","2014-2015","439-bre","15"
"235","22","Jake"," O‘Brien ","03.06.1989","26","2.06m","100kg","PF","USA","Bakersfield Jam (USA)","2014-2015","439-bre","15"
"236","10","Nick"," Schneiders ","20.07.1984","31","2.21m","118kg","C","GER","New Yorker Phantoms Braunschweig","2014-2015","439-bre","15"
"237","6","Sven"," Schultze ","11.07.1978","37","2.06m","112kg","PF","GER","ALBA BERLIN","2014-2015","439-bre","15"
"238","34","Devin"," Searcy ","25.08.1989","26","2.08m","102kg","PF","USA","Triumph Lyubertsy (RUS)","2014-2015","439-bre","15"
"239","18","Jerry"," Smith ","25.09.1987","28","1.88m","87kg","PG","USA","Maccabi Rishon (ISR)","2014-2015","439-bre","15"
"240","9","Flavio"," Stückemann ","03.04.1985","30","1.87m","84kg","PG","GER","BG Karlsruhe","2014-2015","439-bre","15"
"241","5","Lorenzo"," Williams ","08.11.1984","31","1.88m","86kg","PG","USA","BK Ventspils (LAT)","2014-2015","439-bre","15"
"242","50","Andre"," Williamson ","13.10.1989","26","2.02m","107kg","PF","USA","Hapoel Afula (ISR)","2014-2015","439-bre","15"
"243","13","Garai"," Zeeb ","06.04.1997","18","1.86m","80kg","PG","GER","BSG Bremerhaven","2014-2015","439-bre","15"
"244","13","Mahir"," Agva ","26.06.1996","19","2.06m","108kg","C","GER","Erdgas Ehingen/Urspringschule","2014-2015","432-tub","14"
"245","11","Julian"," Albus ","20.05.1992","23","1.91m","90kg","SF","GER","SV 03 Tübingen","2014-2015","432-tub","14"
"246","23","Michael"," Cuffee ","12.07.1983","32","1.95m","91kg","SF","USA","Mitteldeutscher BC","2014-2015","432-tub","14"
"247","9","Jan"," Georg ","22.03.1997","19","2.00m","95kg","C","GER","SV 03 Tübingen","2014-2015","432-tub","14"
"248","5","Jeferson"," Hiller ","30.11.1998","17","1.88m","70kg","SG","GER","SV 03 Tübingen","2014-2015","432-tub","14"
"249","10","Till-Joscha"," Jönke ","04.01.1992","24","1.89m","73kg","PG","GER","ratiopharm ulm","2014-2015","432-tub","14"
"250","21","Anatoly"," Kashirov ","19.05.1987","28","2.15m","115kg","C","RUS","Spartak St.Petersburg (RUS)","2014-2015","432-tub","14"
"251","20","Jimmy"," McKinney ","02.08.1983","32","1.92m","90kg","SG","USA","s.Oliver Baskets","2014-2015","432-tub","14"
"252","22","Vladimir"," Mihailovic ","10.08.1990","25","1.93m","93kg","SG","MNE","BC Oostende (BEL)","2014-2015","432-tub","14"
"253","8","Aleksandar"," Nadjfeji ","27.10.1976","39","2.02m","104kg","PF","GER","FC Bayern München","2014-2015","432-tub","14"
"254","15","Bogdan"," Radosavljevic ","11.07.1993","22","2.13m","105kg","C","GER","FC Bayern München","2014-2015","432-tub","14"
"255","6","Branislav"," Ratkovica ","27.07.1985","30","1.94m","84kg","PG","SRB","BC Politekhnika-Halychyna Lviv (UKR)","2014-2015","432-tub","14"
"256","24","Augustine"," Rubit ","14.08.1989","26","2.01m","107kg","PF","USA","South Alabama (USA)","2014-2015","432-tub","14"
"257","12","Sven"," Saddedine *","19.01.1997","19","2.03m","92kg","PF","GER","PSK Karlsruhe","2014-2015","432-tub","14"
"258","4","Jonathan"," Wallace ","16.05.1986","29","1.87m","85kg","PG","USA","Belfius Mons-Hainaut (BEL)","2014-2015","432-tub","14"
"259","7","Nick"," Wiggins **","04.02.1991","25","1.95m","88kg","SG","CAN","Im Kader bis 12/2014","2014-2015","432-tub","14"
"260","5","David"," Bell ","20.06.1981","34","1.86m","82kg","PG","USA","G.T. Flames Groningen (NED)","2014-2015","473-hag","13"
"261","10","Fabian"," Bleck ","19.03.1993","23","1.98m","96kg","SF","GER","NOMA Iserlohn","2014-2015","473-hag","13"
"262","21","Todd"," Brown ","24.11.1987","28","1.96m","92kg","SG","USA","LrNMKY (FIN)","2014-2015","473-hag","13"
"263","7","Niklas"," Geske ","13.04.1994","21","1.84m","73kg","PG","GER","SVD 49 Dortmund","2014-2015","473-hag","13"
"264","23","Larry"," Gordon ","18.04.1987","28","1.96m","98kg","SF","USA","Kapfenberg Bulls (AUT)","2014-2015","473-hag","13"
"265","33","Dino"," Gregory ","14.08.1989","26","2.00m","107kg","PF","USA","Wilki Morskie Szczecin (POL)","2014-2015","473-hag","13"
"266","14","Jonas"," Grof ","03.05.1996","19","2.01m","85kg","PG","GER","Basketball Boele-Kabel","2014-2015","473-hag","13"
"267","12","Urule"," Igbavboa ","25.04.1987","28","2.05m","105kg","PF","GER","RASTA Vechta","2014-2015","473-hag","13"
"268","20","Marcel"," Keßen ","02.01.1997","19","2.05m","105kg","C","GER","Phoenix Hagen Juniors","2014-2015","473-hag","13"
"269","13","Nikita"," Khartchenkov **","12.01.1987","29","2.00m","92kg","SF","GER","Im Kader bis 11/2014","2014-2015","473-hag","13"
"270","11","Moritz"," Krume ","18.01.1994","22","2.00m","99kg","PF","GER","Schalke 04","2014-2015","473-hag","13"
"271","8","Frederick Zamal"," Nixon ","07.01.1989","27","1.85m","82kg","PG","USA","WBC Wels (AUT)","2014-2015","473-hag","13"
"272","35","Keith"," Ramsey ","17.08.1987","28","2.05m","98kg","PF","USA","Ironi Ramat Gan (ISR)","2014-2015","473-hag","13"
"273","6","Arber"," Tolaj ","10.10.1993","22","1.91m","95kg","SG","GER","Herzöge Wolfenbüttel","2014-2015","473-hag","13"
"274","","Florian"," Doeinck ","16.08.1991","24","1.98m","105kg","SG","GER","Quakenbrücker TSV","2014-2015","435-art","11"
"275","10","Bastian"," Doreth ","08.06.1989","26","1.82m","83kg","PG","GER","TBB Trier","2014-2015","435-art","11"
"276","30","Terrell"," Everett ","30.06.1984","31","1.93m","84kg","PG","USA","BC Steaua Bukarest (ROM)","2014-2015","435-art","11"
"277","32","Kenneth"," Frease ","18.10.1989","26","2.11m","129kg","C","USA","Yesilgiresun Belediye (TUR)","2014-2015","435-art","11"
"278","22","Antonio"," Graves ","17.04.1985","30","1.91m","86kg","SG","USA","Pistoia Basket (ITA)","2014-2015","435-art","11"
"279","13","Guido"," Grünheid ","25.10.1982","33","2.08m","114kg","PF","GER","Mitteldeutscher BC","2014-2015","435-art","11"
"280","55","Isaiah"," Hartenstein ","05.05.1998","17","2.07m","100kg","PF","GER","TSV Quakenbrück","2014-2015","435-art","11"
"281","24","Lawrence"," Hill ","16.09.1987","28","2.03m","107kg","PF","USA","Hapoel Holon (ISR)","2014-2015","435-art","11"
"282","11","David"," Holston ","26.01.1986","30","1.70m","65kg","PG","USA","Mersin BSB (TUR)","2014-2015","435-art","11"
"283","31","Dennis"," Horner ","05.02.1988","28","2.06m","104kg","PF","USA","Bakersfield Jam (USA)","2014-2015","435-art","11"
"284","","Roman"," Keller ","30.08.1991","24","1.80m","70kg","PG","GER","Artland Dragons","2014-2015","435-art","11"
"285","","Justus"," Kellersmann *","18.08.1996","19","2.00m","87kg","SF","GER","UBC Münster","2014-2015","435-art","11"
"286","6","Anthony"," King ","22.01.1985","31","2.06m","110kg","C","USA","Aris Saloniki","2014-2015","435-art","11"
"287","4","David"," McCray ","06.11.1986","29","1.87m","85kg","PG","GER","Telekom Baskets Bonn","2014-2015","435-art","11"
"288","","Karl"," Potratz *","29.06.1998","17","1.85m","77kg","PG","GER","TSV Quakenbrück","2014-2015","435-art","11"
"289","9","Tim"," Schwartz ","21.11.1987","28","1.97m","91kg","SF","GER","BG Karlsruhe","2014-2015","435-art","11"
"290","12","Andreas"," Seiferth ","23.06.1989","26","2.09m","113kg","C","GER","TBB Trier","2014-2015","435-art","11"
"291","","Jan Philipp"," Seitz *","28.01.1997","19","1.87m","77kg","PG","GER","TUS Bramsche","2014-2015","435-art","11"
"292","14","Brandon"," Thomas ","17.08.1984","31","1.98m","97kg","SF","USA","FC Bayern München","2014-2015","435-art","11"
"293","33","Chad"," Toppert ","11.11.1985","30","1.99m","95kg","SF","GER","CAI Zaragoza (ESP)","2014-2015","435-art","11"
"294","","Noah"," Westerhaus *","27.04.1998","17","2.00m","85kg","C","GER","","2014-2015","435-art","11"
"295","55","Jermaine"," Anderson ","08.02.1983","33","1.88m","80kg","PG","CAN","New Yorker Phantoms Braunschweig","2014-2015","414-tri","17"
"296","","Maximilian"," Befort *","21.06.1994","21","1.99m","95kg","SF","GER","TV Bitburg","2014-2015","414-tri","17"
"297","22","Benedikt"," Breiling ","02.11.1991","24","2.01m","95kg","PF","GER","Erdgas Ehingen/Urspringschule","2014-2015","414-tri","17"
"298","32","Jermaine"," Bucknor ","01.11.1983","32","2.01m","93kg","SF","CAN","s.Oliver Baskets","2014-2015","414-tri","17"
"299","6","Anthony"," Canty ","12.02.1991","25","1.83m","72kg","PG","GER","Eisbären Bremerhaven","2014-2015","414-tri","17"
"300","23","Vitalis"," Chikoko **","11.02.1991","25","2.07m","90kg","PF","ZIM","Im Kader bis 03/2015","2014-2015","414-tri","17"
"301","9","Marian"," Dahlem ","01.04.1995","20","1.90m","75kg","PG","GER","MJC Trier","2014-2015","414-tri","17"
"302","14","Johann"," Fritzen ","12.09.1995","20","2.01m","90kg","PF","GER","MJC Trier","2014-2015","414-tri","17"
"303","5","Ricky"," Harris ","12.08.1987","28","1.85m","78kg","PG","USA","s.Oliver Baskets","2014-2015","414-tri","17"
"304","40","Dennis"," Kramer ","10.01.1992","24","2.09m","110kg","PF","GER","Brose Baskets","2014-2015","414-tri","17"
"305","25","Eric"," Leonhardt ","04.10.1995","20","2.05m","87kg","PF","GER","DJK Roden","2014-2015","414-tri","17"
"306","10","Marko"," Lukovic ","26.05.1992","23","2.07m","93kg","SF","SRB","BC Torlak Belgrad (SRB)","2014-2015","414-tri","17"
"307","17","Mathis"," Mönninghoff ","17.03.1992","24","2.00m","82kg","SG","GER","Gonzaga Bulldogs (NCAA)","2014-2015","414-tri","17"
"308","21","Laurynas"," Samenas ","12.10.1988","27","1.92m","82kg","SG","LTU","BC Siaulai (LTU)","2014-2015","414-tri","17"
"309","13","Stefan"," Schmidt ","12.05.1989","26","2.07m","110kg","C","GER","BBC Bayreuth","2014-2015","414-tri","17"
"310","24","Adin"," Vrabac ","27.01.1994","22","2.01m","95kg","SF","BIH","OKK Spars Sarajevo (BIH)","2014-2015","414-tri","17"
"311","20","Andreas"," Wenzl ","07.02.1993","23","2.10m","108kg","C","GER","ratiopharm ulm","2014-2015","414-tri","17"
"312","8","Ismet"," Akpinar ","22.05.1995","20","1.90m","77kg","PG","GER","SC Rist Wedel","2014-2015","413-ber","2"
"313","20","Marko"," Banic ","31.08.1985","30","2.04m","0kg","PF","CRO","Estudiantes Madrid (ESP)","2014-2015","413-ber","2"
"314","35","Jannik"," Freese ","13.08.1986","29","2.11m","112kg","C","GER","Crailsheim Merlins","2014-2015","413-ber","2"
"315","5","Niels"," Giffey ","08.06.1991","24","2.00m","93kg","SG","GER","University of Connecticut (USA)","2014-2015","413-ber","2"
"316","25","Clifford"," Hammonds ","18.12.1985","30","1.91m","90kg","PG","USA","BC Igokea Aleksandorvac (BIH)","2014-2015","413-ber","2"
"317","7","Alex"," King ","20.02.1985","31","2.00m","100kg","SF","GER","s.Oliver Baskets","2014-2015","413-ber","2"
"318","","Konstantin"," Kovalev ","06.04.1995","20","2.04m","93kg","PF","GER","ALBA BERLIN","2014-2015","413-ber","2"
"319","33","Jamel"," McLean ","18.04.1988","27","2.03m","104kg","PF","USA","Telekom Baskets Bonn","2014-2015","413-ber","2"
"320","43","Leon"," Radosevic ","26.02.1990","26","2.07m","112kg","C","CRO","Emporio Armani Mailand (ITA)","2014-2015","413-ber","2"
"321","15","Reggie"," Redding ","18.07.1988","27","1.93m","95kg","SF","USA","WALTER Tigers Tübingen","2014-2015","413-ber","2"
"322","20","Alex"," Renfroe ","23.05.1986","29","1.91m","80kg","PG","USA","Vitoria (ESP)","2014-2015","413-ber","2"
"323","","Tim"," Schneider *","01.09.1997","18","2.02m","93kg","PF","GER","RSV Eintracht Stahnsdorf","2014-2015","413-ber","2"
"324","22","Martin"," Seiferth ","18.09.1990","25","2.08m","104kg","C","GER","Eastern Washington University (USA)","2014-2015","413-ber","2"
"325","19","Vojdan"," Stojanovski **","09.12.1987","28","1.94m","87kg","SG","MKD","Im Kader bis 01/2015","2014-2015","413-ber","2"
"326","9","Jonathan"," Tabu **","07.10.1985","30","1.90m","0kg","SG","BEL","Im Kader bis 04/2015","2014-2015","413-ber","2"
"327","11","Akeem"," Vargas ","29.04.1990","25","1.92m","90kg","SG","GER","BG Göttingen","2014-2015","413-ber","2"
"328","21","Moritz"," Wagner ","26.04.1997","18","2.04m","88kg","PF","GER","","2014-2015","413-ber","2"
"329","18","Jonas"," Wohlfarth-Bottermann ","20.02.1990","26","2.08m","105kg","C","GER","Telekom Baskets Bonn","2014-2015","413-ber","2"
"330","6","Kevin"," Wohlrath ","15.02.1995","21","1.96m","87kg","SF","GER","ALBA BERLIN","2014-2015","413-ber","2"
