"","jersey_number","first_name","last_name","dob","age","height","weight","position","nationality","last_team","season","team","standing"
"206","44","Bryce"," Taylor ","27.09.1986","32","1.95m","95kg","SG","GER","FC Bayern München","2018-2019","420-bam","5"
"207","6","Nikolaos"," Zisis ","16.08.1983","35","1.97m","98kg","PG","GRE","Fenerbahce Ülker Istanbul (TUR)","2018-2019","420-bam","5"
"208","8","Jacob"," Albrecht ","05.05.1995","24","2.03m","100kg","PF","GER","ETB Wohnbau Baskets Essen","2018-2019","477-got","14"
"209","13","Mihajlo"," Andric ","04.01.1994","25","2.01m","98kg","SF","SRB","Partizan Belgrad (SRB)","2018-2019","477-got","14"
"210","12","Darius"," Carter ","15.10.1992","26","2.01m","111kg","PF","USA","Rethymno Aegean (GRE)","2018-2019","477-got","14"
"211","1","Tre"," Coggins **","13.10.1992","26","1.91m","88kg","PG","USA","*im Kader bis 12-2018","2018-2019","477-got","14"
"212","50","Joanic"," Grüttner Bacoul ","14.08.1995","23","1.97m","89kg","SG","GER","TG Würzburg Baskets Akademie","2018-2019","477-got","14"
"213","35","Stephan"," Haukohl ","27.06.1993","26","2.05m","96kg","PF","GER","Science City Jena","2018-2019","477-got","14"
"214","10","Dennis"," Kramer ","10.01.1992","27","2.09m","110kg","C","GER","EWE Baskets Oldenburg","2018-2019","477-got","14"
"215","30","Lennard"," Larysz ","25.11.1997","21","1.93m","78kg","PG","GER","TG Würzburg","2018-2019","477-got","14"
"216","3","Dominic"," Lockhart ","03.07.1994","25","1.98m","97kg","SG","GER","EWE Baskets Oldenburg","2018-2019","477-got","14"
"217","17","Mathis"," Mönninghoff ","17.03.1992","27","2.00m","82kg","SG","GER","WALTER Tigers Tübingen","2018-2019","477-got","14"
"218","20","Michael"," Stockton ","07.05.1989","30","1.85m","81kg","PG","USA","Apollon Patras (GRE)","2018-2019","477-got","14"
"219","11","Pendarvis"," Williams ","13.11.1991","27","1.98m","88kg","PG","USA","Fortitudo Agrigento (ITA)","2018-2019","477-got","14"
"220","33","Derek"," Willis ","21.06.1995","24","2.06m","103kg","SF","USA","Grand Rapids Drive (USA)","2018-2019","477-got","14"
"221","8","Ismet"," Akpinar ","22.05.1995","24","1.93m","82kg","PG","GER","ALBA BERLIN","2018-2019","418-ulm","6"
"222","13","Nicolas"," Bretzel ","29.05.1999","20","2.12m","108kg","C","GER","Basketball Ulm/Neu-Ulm","2018-2019","418-ulm","6"
"223","3","Dwayne"," Evans ","24.01.1992","27","2.01m","104kg","PF","USA","MHP RIESEN Ludwigsburg","2018-2019","418-ulm","6"
"224","15","Mate"," Fazekas *","19.01.2000","19","2.10m","109kg","PF","HUN","Györ-Ungarn (HUN)","2018-2019","418-ulm","6"
"225","42","Isaac"," Fotu ","18.12.1993","25","2.03m","112kg","PF","NZL","CAI Zaragossa (ESP)","2018-2019","418-ulm","6"
"226","5","Javonte"," Green ","23.07.1993","26","1.96m","100kg","SG","USA","Pallacanestro Trieste (ITA)","2018-2019","418-ulm","6"
"227","6","Per"," Günther ","05.02.1988","31","1.84m","77kg","PG","GER","Phoenix Hagen","2018-2019","418-ulm","6"
"228","0","Ra'Shad"," James ","26.01.1990","29","1.88m","88kg","SG","USA","Telekom Baskets Bonn","2018-2019","418-ulm","6"
"229","44","David"," Krämer ","14.01.1997","22","1.99m","90kg","SG","GER","Oberwart Gunners (AUT)","2018-2019","418-ulm","6"
"230","2","Patrick"," Miller ","22.05.1992","27","1.84m","95kg","PG","USA","Gaziantep Basketball (TUR)","2018-2019","418-ulm","6"
"231","21","Nicolas"," Möbus *","17.12.1998","20","1.93m","79kg","SG","GER","TSV Crailsheim","2018-2019","418-ulm","6"
"232","11","Till"," Pape ","10.12.1997","21","2.06m","101kg","PF","GER","finke Baskets Paderborn","2018-2019","418-ulm","6"
"233","10","Christoph"," Philipps ","15.09.1998","20","2.03m","90kg","SF","GER","Basketball Ulm/Neu-Ulm","2018-2019","418-ulm","6"
"234","12","Bogdan"," Radosavljevic ","11.07.1993","26","2.13m","117kg","C","GER","MHP Riesen Ludwigsburg","2018-2019","418-ulm","6"
"235","1","Katin"," Reinhardt ","21.08.1993","25","1.95m","92kg","SG","USA","BC Igokea (BIH)","2018-2019","418-ulm","6"
"236","34","Gavin"," Schilling ","10.11.1995","23","2.06m","106kg","PF","GER","Michigan State University (USA)","2018-2019","418-ulm","6"
"237","9","Marius"," Stoll ","09.07.1999","20","1.96m","80kg","PG","GER","Basketball Ulm/Neu-Ulm","2018-2019","418-ulm","6"
"238","7","Ryan"," Thompson ","09.06.1988","31","1.98m","105kg","SF","USA","Telekom Baskets Bonn","2018-2019","418-ulm","6"
"239","30","Maximilian"," Ugrai ","28.07.1995","24","2.04m","107kg","PF","GER","Science City Jena","2018-2019","418-ulm","6"
"240","34","Keith"," Benson ","13.08.1988","30","2.11m","107kg","C","USA","Osaka Evessa (JPN)","2018-2019","439-bre","17"
"241","9","Fabian"," Bleck ","19.03.1993","26","2.00m","96kg","SF","GER","Phoenix Hagen","2018-2019","439-bre","17"
"242","35","Manuel"," Bojang ","24.07.2001","18","1.84m","85kg","PG","GER","Giants Düsseldorf","2018-2019","439-bre","17"
"243","55","Jordan"," Brangers **","01.01.1995","24","1.88m","75kg","SG","USA","*im Kader bis 12-2018","2018-2019","439-bre","17"
"244","7","Adrian"," Breitlauch ","14.09.1993","25","1.93m","91kg","SG","GER","Itzehoe Eagles","2018-2019","439-bre","17"
"245","0","Gilbert"," Brown **","05.09.1987","31","1.98m","90kg","SF","USA","*im Kader bis 01-2019","2018-2019","439-bre","17"
"246","44","Malte"," Buhl ","04.04.2000","19","2.04m","85kg","PF","GER","TuS Syke","2018-2019","439-bre","17"
"247","6","Anthony"," Canty ","12.02.1991","28","1.83m","75kg","PG","GER","Hamburg Towers","2018-2019","439-bre","17"
"248","77","Darnell"," Jackson ","07.11.1985","33","2.06m","122kg","PF","USA","PAOK Thessaloniki (GRE)","2018-2019","439-bre","17"
"249","2","Kris"," Jenkins **","20.11.1993","25","1.98m","107kg","SF","USA","*im Kader bis 11-2018","2018-2019","439-bre","17"
"250","4","Armani"," Moore ","25.03.1994","25","1.96m","98kg","SF","USA","New Zealand Breakers (NZL)","2018-2019","439-bre","17"
"251","15","Darious"," Moten ","09.05.1992","27","1.98m","88kg","PF","USA","Espoo United (FIN)","2018-2019","439-bre","17"
"252","33","Durrell"," Summers ","02.04.1989","30","1.96m","89kg","SG","USA","Karhu Basket (FIN)","2018-2019","439-bre","17"
"253","31","Elston"," Turner ","06.03.1990","29","1.95m","96kg","SG","USA","Cuore Napoli (ITA)","2018-2019","439-bre","17"
"254","3","Chris"," Warren ","22.10.1988","30","1.78m","76kg","PG","USA","Bahcesehir Koleji (TUR)","2018-2019","439-bre","17"
"255","8","Jan Niklas"," Wimberg ","11.02.1996","23","2.06m","95kg","PF","GER","Oettinger Rockets","2018-2019","439-bre","17"
"256","21","Jamar"," Abrams **","21.06.1989","30","2.01m","98kg","SF","USA","*im Kader bis 02-2019","2018-2019","483-jen","18"
"257","15","Derrick"," Allen ","17.07.1980","39","2.01m","100kg","PF","USA","RASTA Vechta","2018-2019","483-jen","18"
"258","33","Jan"," Heber ","14.11.1998","20","1.84m","80kg","PG","GER","Science City Jena","2018-2019","483-jen","18"
"259","1","Ikenna"," Iroegbu **","14.03.1995","24","1.88m","88kg","PG","USA","*im Kader bis 02-2019","2018-2019","483-jen","18"
"260","11","Julius"," Jenkins ","10.02.1981","38","1.87m","81kg","SG","USA","KK Buducnost Podgorica (MON)","2018-2019","483-jen","18"
"261","12","Melvin"," Jostmann ","12.07.2000","19","1.98m","92kg","PF","GER","Uni Baskets Paderborn","2018-2019","483-jen","18"
"262","25","Dru"," Joyce ","29.01.1985","34","1.85m","76kg","PG","USA","Limoges CSP (FRA)","2018-2019","483-jen","18"
"263","50","Oliver"," Mackeldanz ","20.07.1990","29","2.11m","112kg","C","GER","RASTA Vechta","2018-2019","483-jen","18"
"264","25","Mauricio"," Marin ","21.04.1994","25","1.92m","80kg","SG","GER","GIESSEN 46ers","2018-2019","483-jen","18"
"265","3","Martynas"," Mazeika ","29.01.1985","34","1.92m","80kg","SG","LTU","BC Kalev Tallinn (EST)","2018-2019","483-jen","18"
"266","23","Immanuel"," McElroy ","25.03.1980","39","1.94m","95kg","SF","USA","Basketball Löwen Braunschweig","2018-2019","483-jen","18"
"267","44","Vuk"," Radojicic ","29.06.2001","18","1.85m","74kg","PG","SRB"," KK Borac Cacak (SRB)","2018-2019","483-jen","18"
"268","7","Ermen"," Reyes-Napoles ","05.07.1989","30","1.83m","86kg","PG","GER","Science City Jena","2018-2019","483-jen","18"
"269","13","Ronald"," Roberts ","05.08.1991","27","2.03m","99kg","PF","USA","Hapoel Jerusalem (ISR)","2018-2019","483-jen","18"
"270","5","Moritz"," Schneider *","17.09.1999","19","1.84m","65kg","PG","GER","VfB Gießen","2018-2019","483-jen","18"
"271","9","Sid-Marlon"," Theis ","26.04.1993","26","2.05m","95kg","PF","GER","WALTER Tigers Tübingen","2018-2019","483-jen","18"
"272","55","Reggie"," Williams ","14.09.1986","32","1.99m","95kg","SF","USA","Oklahoma City Blue (USA)","2018-2019","483-jen","18"
"273","10","Julius"," Wolf ","26.01.1993","26","2.03m","103kg","PF","GER","FC Bayern München","2018-2019","483-jen","18"
"274","11","Lorenz"," Brenneke *","02.01.2000","19","2.04m","86kg","PF","GER","ALBA BERLIN","2018-2019","413-ber","3"
"275","13","Clint"," Chapman **","06.03.1989","30","2.08m","111kg","C","USA","*im Kader bis 11-2018","2018-2019","413-ber","3"
"276","33","Dennis"," Clifford ","29.02.1992","27","2.13m","118kg","C","USA","Santa Cruz Warriors (USA)","2018-2019","413-ber","3"
"277","41","Hendrik"," Drescher *","21.03.2000","19","2.03m","112kg","PF","GER","TuS Lichterfelde","2018-2019","413-ber","3"
"278","31","Rokas"," Giedraitis ","16.08.1992","26","2.01m","88kg","SF","LTU","Lietuvos Rytas Vilnius (LTU)","2018-2019","413-ber","3"
"279","5","Niels"," Giffey ","08.06.1991","28","2.00m","93kg","SF","GER","University of Connecticut (USA)","2018-2019","413-ber","3"
"280","15","Martin"," Hermannsson ","16.09.1994","24","1.91m","77kg","PG","ISL","Champagne Chalons-Reims Basket (FRA)","2018-2019","413-ber","3"
"281","6","Bennet"," Hundt ","20.08.1998","20","1.78m","70kg","PG","GER","TuS Lichterfelde","2018-2019","413-ber","3"
"282","9","Jonas"," Mattisseck ","16.01.2000","19","1.92m","84kg","PG","GER","VfL Lichtenrade","2018-2019","413-ber","3"
"283","16","Kresimir"," Nikic *","16.04.1999","20","2.13m","104kg","C","CRO","Cibona Zagreb (CRO)","2018-2019","413-ber","3"
"284","35","Landry"," Nnoko ","09.04.1994","25","2.08m","113kg","C","CMR","Sakarya BSB (TUR)","2018-2019","413-ber","3"
"285","25","Kenneth"," Ogbe ","16.11.1994","24","1.98m","86kg","SG","GER","Utah Valley University (USA)","2018-2019","413-ber","3"
"286","44","Stefan"," Peno ","03.08.1997","21","1.94m","91kg","PG","SRB","FC Barcelona (ESP)","2018-2019","413-ber","3"
"287","1","Joshiko"," Saibou ","07.03.1990","29","1.87m","82kg","PG","GER","GIESSEN 46ers","2018-2019","413-ber","3"
"288","10","Tim"," Schneider ","01.09.1997","21","2.08m","108kg","PF","GER","LOK Bernau","2018-2019","413-ber","3"
"289","43","Luke"," Sikma ","30.07.1989","30","2.02m","107kg","PF","USA","Valencia Basket (ESP)","2018-2019","413-ber","3"
"290","3","Peyton"," Siva ","24.10.1990","28","1.83m","84kg","PG","USA","JuveCaserta Basket (ITA)","2018-2019","413-ber","3"
"291","32","Johannes"," Thiemann ","09.02.1994","25","2.06m","102kg","PF","GER","MHP RIESEN Ludwigsburg","2018-2019","413-ber","3"
"292","22","Franz"," Wagner ","27.08.2001","17","2.01m","80kg","SF","GER","ALBA BERLIN","2018-2019","413-ber","3"
"293","7","Derrick"," Walton Jr. ","03.04.1995","24","1.85m","86kg","PG","USA","Zalgiris Kaunas (LTU)","2018-2019","413-ber","3"
"294","20","Julian"," Albus ","20.05.1992","27","1.91m","90kg","SG","GER","WALTER Tigers Tübingen","2018-2019","540-wue","9"
"295","12","Skyler"," Bowlin ","13.07.1989","30","1.90m","80kg","PG","USA","Science City Jena","2018-2019","540-wue","9"
"296","2","Badu"," Buck ","05.04.1999","20","1.96m","78kg","PG","GER","ALBA Berlin","2018-2019","540-wue","9"
"297","9","Xavier"," Cooks ","19.08.1995","23","2.03m","84kg","SF","AUS","Winthrop University (USA)","2018-2019","540-wue","9"
"298","30","Perry"," Ellis **","14.09.1993","25","2.03m","102kg","PF","USA","*im Kader bis 01-2019","2018-2019","540-wue","9"
"299","15","Fynn"," Fischer ","20.07.1999","20","2.08m","95kg","C","GER","IBA München","2018-2019","540-wue","9"
"300","6","Philipp"," Hadenfeldt ","05.09.1999","19","1.88m","76kg","PG","GER","BG Göttingen","2018-2019","540-wue","9"
"301","34","Felix"," Hoffmann ","11.07.1989","30","1.95m","100kg","SF","GER","TG Würzburg Baskets Akademie","2018-2019","540-wue","9"
"302","1","Jordan"," Hulls ","16.04.1990","29","1.80m","81kg","PG","USA","Eisbären Bremerhaven","2018-2019","540-wue","9"
"303","21","Florian"," Koch ","26.03.1992","27","1.97m","86kg","SF","GER","MHP RIESEN Ludwigsburg","2018-2019","540-wue","9"
"304","35","Brad"," Loesing ","09.10.1989","29","1.82m","87kg","PG","GER","EWE Baskets Oldenburg","2018-2019","540-wue","9"
"305","11","Kresimir"," Loncar ","12.02.1983","36","2.10m","108kg","C","GER","ALBA BERLIN","2018-2019","540-wue","9"
"306","24","Mike"," Morrison ","31.10.1989","29","2.06m","101kg","C","USA","BC Lietkabelis (LTU)","2018-2019","540-wue","9"
"307","3","Joshua"," Obiesie ","23.05.2000","19","1.98m","86kg","PG","GER","IBA München","2018-2019","540-wue","9"
"308","0","Gabriel"," Olaseni ","29.12.1991","27","2.11m","104kg","C","GBR","Baloncesto Fuenlabrada (ESP)","2018-2019","540-wue","9"
"309","0","Devin"," Oliver ","02.07.1992","27","2.03m","102kg","PF","USA","Banvit Bandirma (TUR)","2018-2019","540-wue","9"
"310","8","Johannes"," Richter ","06.12.1993","25","2.05m","98kg","PF","GER","Oettinger Rockets","2018-2019","540-wue","9"
"311","22","Cameron"," Wells ","23.09.1988","30","1.86m","94kg","PG","USA","Pallacanestro Varese (ITA)","2018-2019","540-wue","9"
