"","jersey_number","first_name","last_name","dob","age","height","weight","position","nationality","last_team","season","team","standing"
"205","9","Dominik"," Spohr ","24.04.1989","28","1.98m","100kg","SF","GER","Giessen 46ers","2016-2017","477-got","11"
"206","6","Benas"," Veikalas ","24.09.1983","33","1.92m","90kg","SG","LTU","Scandone Avellino (ITA)","2016-2017","477-got","11"
"207","19","Adam"," Waleskowski ","19.11.1982","34","2.03m","109kg","PF","GER","MHP RIESEN Ludwigsburg","2016-2017","477-got","11"
"208","5","Leon"," Williams ","25.07.1991","26","1.89m","80kg","PG","NED","SPM Shoeters Den Bosch (NED)","2016-2017","477-got","11"
"209","19","Chris"," Babb ","14.02.1990","27","1.96m","102kg","SG","USA","Golden State Warriors (USA)","2016-2017","418-ulm","1"
"210","13","Bernhard"," Benke ","29.06.1997","20","2.06m","95kg","PF","GER","Basketball Ulm/Neu-Ulm","2016-2017","418-ulm","1"
"211","24","Taylor"," Braun ","06.07.1991","26","2.01m","93kg","SF","USA","Okapi Aalstar (BEL)","2016-2017","418-ulm","1"
"212","17","Da'Sean"," Butler ","25.01.1988","29","2.01m","102kg","PF","USA","Champagne Chalons-Reims Basket (FRA)","2016-2017","418-ulm","1"
"213","7","Joschka"," Ferner ","05.01.1996","21","2.00m","80kg","SF","GER","Giants Nördlingen","2016-2017","418-ulm","1"
"214","6","Per"," Günther ","05.02.1988","29","1.84m","80kg","PG","GER","Phoenix Hagen","2016-2017","418-ulm","1"
"215","15","Braydon"," Hobbs ","17.05.1989","28","1.96m","84kg","PG","USA","GIESSEN 46ers","2016-2017","418-ulm","1"
"216","44","David"," Krämer ","14.01.1997","20","1.90m","83kg","SG","GER","Oberwart Gunners (AUT)","2016-2017","418-ulm","1"
"217","8","Raymar"," Morgan ","08.08.1988","29","2.05m","105kg","PF","USA","Panathinaikos Athen (GRE)","2016-2017","418-ulm","1"
"218","14","Philipp"," Neumann **","20.02.1992","25","2.09m","112kg","C","GER","*in Ulm bis 10/2016","2016-2017","418-ulm","1"
"219","4","Tim"," Ohlbrecht ","30.08.1988","28","2.10m","114kg","C","GER","Enisey Krasnojarsk (RUS)","2016-2017","418-ulm","1"
"220","10","Marvin"," Omuvwie ","11.07.1997","20","1.95m","92kg","SG","GER","BB Ulm/ Neu Ulm","2016-2017","418-ulm","1"
"221","11","Till"," Pape ","10.12.1997","19","2.04m","104kg","PF","GER","finke Baskets Paderborn","2016-2017","418-ulm","1"
"222","33","Marcell"," Pongo ","03.03.1997","20","1.93m","80kg","PG","HUN","Basketball Ulm/Neu-Ulm","2016-2017","418-ulm","1"
"223","23","Casey"," Prather ","29.05.1991","26","1.98m","96kg","SG","USA","Perth Wildcats (AUS)","2016-2017","418-ulm","1"
"224","22","Björn"," Rohwer ","22.08.1995","21","2.11m","92kg","SF","GER","BB Ulm/ Neu Ulm","2016-2017","418-ulm","1"
"225","12","Lukas"," Rosenbohm ","25.05.1997","20","2.01m","92kg","SF","GER","Basketball Ulm/Neu-Ulm","2016-2017","418-ulm","1"
"226","21","Augustine"," Rubit ","14.08.1989","27","2.01m","107kg","PF","USA","WALTER Tigers Tübingen","2016-2017","418-ulm","1"
"227","2","Dominique"," Sutton **","20.10.1986","30","1.98m","98kg","SF","USA","*in Ulm bis 11-2016","2016-2017","418-ulm","1"
"228","9","Karsten"," Tadda ","02.11.1988","28","1.90m","92kg","SG","GER","GIESSEN 46ers","2016-2017","418-ulm","1"
"229","18","Jonas"," Wohlfarth-Bottermann ","20.02.1990","27","2.08m","105kg","C","GER","ALBA BERLIN","2016-2017","418-ulm","1"
"230","32","Nemanja"," Aleksandrov ","04.10.1987","29","2.10m","100kg","PF","SRB","Gaziantep Basketbol (TUR)","2016-2017","439-bre","12"
"231","3","Karvel"," Anderson ","03.06.1991","26","1.88m","86kg","SG","USA","Maccabi Haifa (ISR)","2016-2017","439-bre","12"
"232","20","Waverly"," Austin ","18.02.1991","26","2.11m","122kg","C","GER","MLP Academcis Heidelberg","2016-2017","439-bre","12"
"233","9","Fabian"," Bleck ","19.03.1993","24","1.98m","96kg","SF","GER","Phoenix Hagen","2016-2017","439-bre","12"
"234","7","Adrian"," Breitlauch ","14.09.1993","23","1.90m","83kg","SG","GER","Itzehoe Eagles","2016-2017","439-bre","12"
"235","30","David"," Brembly ","11.02.1993","24","1.97m","94kg","SF","GER","ratiopharm ulm","2016-2017","439-bre","12"
"236","0","Sinisa"," Cvetanovic ","04.06.1994","23","2.01m","93kg","PF","CRO","KK Vrsac (SRB)","2016-2017","439-bre","12"
"237","13","Quincy"," Diggs ","08.04.1990","27","1.98m","98kg","SG","USA","Redwell Gunners Oberwart (AUT)","2016-2017","439-bre","12"
"238","14","Ivan"," Elliott ","03.11.1986","30","2.03m","104kg","PF","USA","Fileni BPA Jesi (ITA)","2016-2017","439-bre","12"
"239","0","Frederic"," Hackbarth *","21.09.1998","18","1.88m","86kg","SG","GER","BSG Bremerhaven","2016-2017","439-bre","12"
"240","10","Jordan"," Hulls ","16.04.1990","27","1.80m","81kg","PG","USA","Limburg United (BEL)","2016-2017","439-bre","12"
"241","21","Harper"," Kamp ","03.09.1988","28","2.03m","113kg","PF","USA","BG Göttingen","2016-2017","439-bre","12"
"242","23","Bo"," Meister ","27.01.1999","18","2.01m","95kg","SF","GER","BSG Bremerhaven","2016-2017","439-bre","12"
"243","19","Modestas"," Paulauskas ","15.10.1995","21","2.10m","91kg","PF","LTU","Rot-Weiss Cuxhaven","2016-2017","439-bre","12"
"244","4","Sebastian"," Schmitt ","29.02.1996","21","1.84m","83kg","PG","GER","FC Bayern München","2016-2017","439-bre","12"
"245","8","Evan "," Smotrycz ","02.08.1991","26","2.00m","106kg","PF","USA","Keravnos Strovolou (CYP)","2016-2017","439-bre","12"
"246","0","Dylan"," Travis *","26.05.1993","24","1.90m","82kg","SG","USA","Florida Southern College (USA)","2016-2017","439-bre","12"
"247","18","Lars"," Wendt ","05.10.1992","24","1.91m","80kg","SG","GER","Science City Jena","2016-2017","439-bre","12"
"248","34","Wayne"," Bernard ","12.09.1981","35","1.90m","87kg","SG","USA","Nürnberger BC","2016-2017","483-jen","13"
"249","0","Darian"," Cardenas Ruda *","12.12.1995","21","1.98m","85kg","SF","GER","USC Heidelberg","2016-2017","483-jen","13"
"250","8","Oliver"," Clay ","28.08.1987","29","2.06m","98kg","C","GER","Mitteldeutscher BC","2016-2017","483-jen","13"
"251","32","Kenneth"," Frease ","18.10.1989","27","2.11m","129kg","C","USA","Basketball Löwen Braunschweig","2016-2017","483-jen","13"
"252","2","Shaquille"," Goodwin ","01.09.1994","22","2.06m","110kg","C","USA","AEK Larnaca (CYP)","2016-2017","483-jen","13"
"253","35","Stephan"," Haukohl ","27.06.1993","24","2.05m","96kg","SF","GER","Mitteldeutscher BC","2016-2017","483-jen","13"
"254","10","Jan"," Heber ","14.11.1998","18","1.84m","70kg","PG","GER","Science City Jena","2016-2017","483-jen","13"
"255","11","Julius"," Jenkins ","10.02.1981","36","1.87m","81kg","SG","USA","KK Buducnost Podgorica (MON)","2016-2017","483-jen","13"
"256","9","Marcos"," Knight **","24.09.1989","27","1.88m","98kg","PG","USA","*in Jena bis 03-2017","2016-2017","483-jen","13"
"257","24","John"," Little **","24.09.1984","32","1.82m","88kg","SG","USA","*in Jena bis 11-2016","2016-2017","483-jen","13"
"258","50","Oliver"," Mackeldanz ","20.07.1990","27","2.11m","112kg","C","GER","RASTA Vechta","2016-2017","483-jen","13"
"259","23","Immanuel"," McElroy ","25.03.1980","37","1.94m","95kg","SF","USA","Basketball Löwen Braunschweig","2016-2017","483-jen","13"
"260","15","Marco"," Rahn *","17.04.1998","19","1.98m","90kg","PF","GER","BG 94 Schwedt","2016-2017","483-jen","13"
"261","7","Ermen"," Reyes-Napoles ","05.07.1989","28","1.82m","75kg","PG","GER","Science City Jena","2016-2017","483-jen","13"
"262","0","Richard"," Rietschel *","22.03.1996","21","1.96m","85kg","SF","GER","Science City Jena","2016-2017","483-jen","13"
"263","21","Filiberto"," Rivera **","28.09.1982","34","1.88m","80kg","PG","PUR","*in Jena bis 10/2016","2016-2017","483-jen","13"
"264","5","Daniel"," Schmidt ","16.08.1990","26","1.86m","85kg","PG","GER","Baunach Young Pikes","2016-2017","483-jen","13"
"265","0","Moritz"," Schneider *","17.09.1999","17","1.84m","65kg","PG","GER","VfB Gießen","2016-2017","483-jen","13"
"266","0","Dominik"," Shusel *","15.06.1999","18","1.96m","85kg","SF","GER","Nürberger Basketball Club","2016-2017","483-jen","13"
"267","13","Julius"," Wolf ","26.01.1993","24","2.01m","101kg","PF","GER","FC Bayern München","2016-2017","483-jen","13"
"268","25","Davion"," Berry ","01.11.1991","25","1.93m","84kg","SG","USA","Kolossos Rhodos (GRE)","2016-2017","432-tub","15"
"269","6","Tim"," Deschner ","18.11.1997","19","1.77m","78kg","PG","GER","SV 03 Tübingen","2016-2017","432-tub","15"
"270","7","Jan"," Georg ","22.03.1997","20","2.00m","95kg","C","GER","SV 03 Tübingen","2016-2017","432-tub","15"
"271","2","Garlon"," Green **","11.01.1991","26","2.01m","98kg","SG","USA","*in Tübingen bis 12-2016","2016-2017","432-tub","15"
"272","5","Jeferson"," Hiller ","30.11.1998","18","1.88m","70kg","SG","GER","SV 03 Tübingen","2016-2017","432-tub","15"
"273","10","Jared"," Jordan ","14.10.1984","32","1.88m","87kg","PG","USA","San Sebastian","2016-2017","432-tub","15"
"274","0","Malte"," Kaiser *","03.10.1999","17","1.90m","75kg","SF","GER","SV 03 Tübingen e. V.","2016-2017","432-tub","15"
"275","22","Stanton "," Kidd  ","18.03.1992","25","2.01m","100kg","SF","USA","Hubo Limburg United (BEL)","2016-2017","432-tub","15"
"276","12","Yasin"," Kolo ","25.05.1992","25","2.08m","113kg","C","GER","Bellarmine University (USA)","2016-2017","432-tub","15"
"277","0","Timo"," Liebelt *","08.10.1998","18","1.95m","90kg","SF","GER","SV Möhringen","2016-2017","432-tub","15"
"278","0","Mattis"," Mann *","29.04.1998","19","1.83m","81kg","SG","GER","TV Derendingen 1900 e. V.","2016-2017","432-tub","15"
"279","21","Mauricio"," Marin ","21.04.1994","23","1.92m","80kg","SG","GER","rent4Office Nürnberg","2016-2017","432-tub","15"
"280","23","Eric"," McClellan **","06.04.1993","24","1.93m","82kg","SG","USA","*in Tübingen bis 02-2017","2016-2017","432-tub","15"
"281","16","Gary"," McGhee ","28.10.1988","28","2.08m","115kg","C","USA","Kolossos Rhodos (GRE)","2016-2017","432-tub","15"
"282","11","Alvaro"," Munoz ","25.11.1990","26","1.97m","90kg","SF","GER","MHP RIESEN Ludwigsburg","2016-2017","432-tub","15"
"283","1","Anthony"," Myles **","16.06.1992","25","1.96m","93kg","SG","USA","* in Tübingen bis 11-2016","2016-2017","432-tub","15"
"284","8","Nemanja"," Nadjfeji *","18.10.2000","16","1.93m","81kg","SF","GER","SV 03 Tübingen","2016-2017","432-tub","15"
"285","31","Isaiah"," Philmore ","20.09.1989","27","2.03m","104kg","PF","GER","Telekom Baskets Bonn","2016-2017","432-tub","15"
"286","9","Sven"," Saddedine *","19.01.1997","20","2.03m","92kg","PF","GER","PSK Karlsruhe","2016-2017","432-tub","15"
"287","0","Felix"," Sieghörtner *","31.10.1995","21","1.90m","92kg","SF","GER","TSV Ansbach","2016-2017","432-tub","15"
"288","14","Matti"," Sorgius *","07.02.2001","16","1.96m","80kg","SF","GER","SV03 Tübingen e.V.","2016-2017","432-tub","15"
"289","24","Barry"," Stewart ","04.02.1988","29","1.93m","77kg","SG","USA","Hubo Limburg United (BEL)","2016-2017","432-tub","15"
"290","4","Julian "," Washburn  ","18.12.1991","25","2.05m","95kg","SF","USA","Austin Spurs (USA)","2016-2017","432-tub","15"
"291","7","Yannick"," Anzuluni ","21.08.1987","29","2.05m","101kg","SF","CAN","*in Hagen bis 10/2016","2016-2017","473-hag","18"
"292","5","David"," Bell **","20.06.1981","36","1.88m","90kg","PG","USA","*in Hagen bis 11-2016","2016-2017","473-hag","18"
"293","11","Jeremy"," Dunbar **","25.03.1988","29","1.95m","89kg","SG","GER","*in Hagen bis 11-2016","2016-2017","473-hag","18"
"294","25","David"," Godbold **","03.11.1985","31","1.96m","95kg","SF","USA","*in Hagen bis 11-2016","2016-2017","473-hag","18"
"295","22","Jonas"," Grof **","05.05.1996","21","2.01m","99kg","SG","GER","*in Hagen bis 11-2016","2016-2017","473-hag","18"
"296","14","Chris"," Hass ","19.02.1994","23","1.96m","86kg","SF","USA","*in Hagen bis 11-2016","2016-2017","473-hag","18"
"297","6","Adam"," Hess **","04.04.1981","36","2.01m","100kg","SF","GER","*in Hagen bis 11-2016","2016-2017","473-hag","18"
"298","21","Julian"," Jasinski **","27.04.1996","21","2.01m","100kg","PF","GER","*in Hagen bis 11-2016","2016-2017","473-hag","18"
"299","20","Marcel"," Keßen **","02.01.1997","20","2.05m","104kg","C","GER","*in Hagen bis 11-2016","2016-2017","473-hag","18"
"300","4","Owen"," Klassen **","31.10.1991","25","2.08m","117kg","PF","CAN","*in Hagen bis 11-2016","2016-2017","473-hag","18"
"301","13","Alexander"," Kortenbreer ","27.07.1995","22","2.17m","83kg","C","GER","*in Hagen bis 11-2016","2016-2017","473-hag","18"
"302","44","Trent"," Plaisted **","20.10.1986","30","2.11m","111kg","C","USA","*in Hagen bis 11-2016","2016-2017","473-hag","18"
"303","3","Richard"," Williams **","22.08.1987","29","1.78m","80kg","PG","USA","*in Hagen bis 11-2016","2016-2017","473-hag","18"
"304","8","Pascal"," Zahner-Gothen **","23.08.1996","20","1.83m","76kg","PG","GER","*in Hagen bis 11-2016","2016-2017","473-hag","18"
"305","8","Ismet"," Akpinar ","22.05.1995","22","1.90m","77kg","PG","GER","SC Rist Wedel","2016-2017","413-ber","6"
"306","14","Engin"," Atsür ","02.04.1985","32","1.89m","91kg","PG","GER","Besiktas Istanbul (TUR)","2016-2017","413-ber","6"
"307","27","Paul"," Carter **","02.06.1987","30","2.05m","91kg","PF","USA","*in Berlin bis 11-2016","2016-2017","413-ber","6"
"308","23","Carl"," English ","02.02.1981","36","1.96m","93kg","SG","CAN","Iberostar Teneriffa (ESP)","2016-2017","413-ber","6"
"309","33","Tony"," Gaffney ","14.11.1984","32","2.06m","102kg","PF","USA","Hapoel Jerusalem (ISR)","2016-2017","413-ber","6"
"310","5","Niels"," Giffey ","08.06.1991","26","2.00m","93kg","SF","GER","University of Connecticut (USA)","2016-2017","413-ber","6"
"311","0","Robert"," Glöckner ","09.08.1996","20","2.02m","90kg","PF","GER","ALBA BERLIN","2016-2017","413-ber","6"
"312","20","Jannes"," Hundt ","04.11.1996","20","1.84m","73kg","PG","GER","TuS Lichterfelde","2016-2017","413-ber","6"
"313","23","Dominique"," Johnson **","09.06.1987","30","1.91m","88kg","SF","USA","*in Berlin bis 12-2016","2016-2017","413-ber","6"
"314","9","Elmedin"," Kikanovic ","02.09.1988","28","2.11m","104kg","C","BIH","SLUC Nancy (FRA)","2016-2017","413-ber","6"
"315","6","Jonathan"," Malu ","19.03.1993","24","2.00m","110kg","C","GER","RheinStars Köln","2016-2017","413-ber","6"
"316","13","Malcolm"," Miller ","06.03.1993","24","2.00m","95kg","SF","USA","Maine Red Claws (USA)","2016-2017","413-ber","6"
"317","21","Dragan"," Milosavljevic ","11.05.1989","28","1.98m","91kg","SG","SRB","Partizan Belgrad (SRB)","2016-2017","413-ber","6"
"318","15","Bogdan"," Radosavljevic ","11.07.1993","24","2.13m","105kg","C","GER","WALTER Tigers Tübingen","2016-2017","413-ber","6"
"319","22","Gerald"," Robinson ","10.02.1989","28","1.85m","82kg","SG","USA","Petrochimi Bandar Imam BC (IRI)","2016-2017","413-ber","6"
"320","10","Tim"," Schneider ","01.09.1997","19","2.02m","93kg","PF","GER","RSV Eintracht Stahnsdorf","2016-2017","413-ber","6"
"321","7","Peyton"," Siva ","20.10.1990","26","1.83m","84kg","PG","USA","JuveCaserta Basket (ITA)","2016-2017","413-ber","6"
"322","11","Akeem"," Vargas ","29.04.1990","27","1.92m","90kg","SG","GER","BG Göttingen","2016-2017","413-ber","6"
"323","25","Ferdinand"," Zylka ","11.04.1998","19","1.90m","80kg","SG","GER","TuS Lichterfelde","2016-2017","413-ber","6"
"324","4","Charles "," Barton ","01.01.1992","25","1.93m","89kg","PG","SWE","Sundsvall Dragons (SWE)","2016-2017","540-wue","14"
"325","10","Sebastian"," Betz ","12.06.1985","32","1.97m","94kg","SF","GER","ratiopharm ulm","2016-2017","540-wue","14"
"326","1","Michael"," Cobbins ","09.08.1992","24","2.03m","104kg","PF","USA","Apollon Patras (GRE)","2016-2017","540-wue","14"
"327","25","Marvin"," Heckel ","10.05.1997","20","1.88m","75kg","PG","GER","TSV Bayer 04 Leverkusen","2016-2017","540-wue","14"
"328","34","Felix"," Hoffmann ","11.07.1989","28","1.95m","90kg","SF","GER","TG Würzburg Baskets Akademie","2016-2017","540-wue","14"
"329","8","Elijah"," Johnson **","11.07.1990","27","1.92m","88kg","PG","USA","*nur Anfang 2017 im Kader","2016-2017","540-wue","14"
"330","21","Brendan"," Lane ","19.11.1990","26","2.06m","103kg","C","USA","Mitsubishi Diamond Dolphins (JPN)","2016-2017","540-wue","14"
"331","11","Kresimir"," Loncar ","12.02.1983","34","2.08m","117kg","C","GER","ALBA BERLIN","2016-2017","540-wue","14"
"332","5","Vladimir"," Mihailovic **","10.08.1990","26","1.93m","93kg","SG","MNE","*in Würzburg bis 12-2016","2016-2017","540-wue","14"
"333","13","Jake"," Odum ","11.02.1991","26","1.93m","82kg","PG","USA","medi bayreuth","2016-2017","540-wue","14"
"334","33","Marshawn"," Powell **","05.01.1990","27","2.01m","104kg","PF","USA","*in Würzburg bis 03-2017","2016-2017","540-wue","14"
"335","44","Vincent"," Sanford ","05.12.1990","26","1.90m","89kg","SG","USA","Barrancabermeja Ciudad (COL)","2016-2017","540-wue","14"
"336","7","Mustafa"," Shakur ","18.08.1984","32","1.91m","88kg","PG","USA","Afyonkarahisar Belediye (TUR)","2016-2017","540-wue","14"
"337","22","James"," Southerland **","28.04.1990","27","2.03m","98kg","SF","USA","*in Würzburg bis 12-2016","2016-2017","540-wue","14"
"338","9","Maurice"," Stuckey ","30.05.1990","27","1.87m","88kg","SG","GER","EWE Baskets Oldenburg","2016-2017","540-wue","14"
"339","6","Maximilian"," Ugrai ","28.07.1995","22","2.01m","103kg","PF","GER","s.Oliver Baskets Akademie","2016-2017","540-wue","14"
"340","15","Lamonte"," Ulmer ","17.09.1986","30","1.98m","98kg","SF","USA","KTP Basket Kotka (FIN)","2016-2017","540-wue","14"
"341","31","Georg"," Voigtmann ","09.10.1994","22","2.13m","95kg","PF","GER","Science City Jena","2016-2017","540-wue","14"
"342","42","Lukas"," Wank ","19.01.1997","20","1.98m","85kg","SG","GER","Science City Jena","2016-2017","540-wue","14"
