"","jersey_number","first_name","last_name","dob","age","height","weight","position","nationality","last_team","season","team","standing"
"206","22","Roy"," Booker ","08.01.1983","31","1.91m","88kg","PG","USA","Aris Friesland Leeuwarden (NED)","2007-2008","431-koel","12"
"207","6","Derrick"," Byars ","24.05.1984","30","2.01m","99kg","SF","USA","* bis 12/2007 im Verein","2007-2008","431-koel","12"
"208","7","Brian"," Greene ","30.08.1981","32","2.04m","115kg","PF","USA","Colorado 14ers (USA)","2007-2008","431-koel","12"
"209","33","Yassin"," Idbihi ","24.07.1983","31","2.08m","107kg","PF","DEU","University of Buffalo (USA)","2007-2008","431-koel","12"
"210","8","Nikita"," Jakimov ","14.09.1989","24","1.86m","77kg","SG","DEU","Köln 99ers","2007-2008","431-koel","12"
"211","14","Marko"," Keselj ","02.01.1988","26","2.08m","99kg","PF","SCG","Akasvayu Girona (ESP)","2007-2008","431-koel","12"
"212","19","Davis"," Martens ","13.09.1989","24","2.00m","90kg","SF","DEU","eigene Jugend","2007-2008","431-koel","12"
"213","18","Florian"," Nesgen ","22.10.1989","24","1.96m","93kg","SF","DEU","Köln 99ers","2007-2008","431-koel","12"
"214","24","Misan"," Nikagbatse ","07.07.1982","32","1.95m","80kg","PG","DEU","Premiata Montegranaro(ITA)","2007-2008","431-koel","12"
"215","18","Tibor"," Pleiß ","02.11.1989","24","2.08m","110kg","C","DEU","eigene Jugend","2007-2008","431-koel","12"
"216","5","Derek"," Raivio ","09.11.1984","29","1.86m","80kg","PG","USA","Gonzaga University (NCAA)
","2007-2008","431-koel","12"
"217","17","Philipp"," Schwethelm ","01.05.1989","25","1.98m","90kg","SF","DEU","eigene Jugend","2007-2008","431-koel","12"
"218","21","Nedzad"," Sinanovic ","12.01.1983","31","2.21m","120kg","C","BIH","Real Madrid (ESP)","2007-2008","431-koel","12"
"219","34","Curtis"," Sumpter ","30.01.1984","30","2.01m","99kg","PG","USA","* bis 10/2007 im Verein","2007-2008","431-koel","12"
"220","13","Jannick"," Wolter ","13.04.1988","26","1.93m","86kg","SG","DEU","Rhein Energie (NBBL)","2007-2008","431-koel","12"
"221","16","Brant"," Bailey ","20.07.1977","37","2.02m","105kg","PF","USA","Rockford Lightnings (USA)","2007-2008","416-lev","3"
"222","14","Ransford"," Brempong ","22.07.1981","33","2.03m","105kg","PF","CAN","Matrixx Magixx Nijmegen (NED)
","2007-2008","416-lev","3"
"223","32","Nate"," Fox ","14.07.1977","37","2.04m","116kg","PF","USA","MPC Groningen (NED)","2007-2008","416-lev","3"
"224","6","Gordon"," Geib ","06.10.1983","30","1.80m","75kg","PG","DEU","ATV Wuppertal","2007-2008","416-lev","3"
"225","55","Matthias"," Goddek ","05.09.1986","27","1.92m","85kg","PG","DEU","eigene Jugend","2007-2008","416-lev","3"
"226","22","Tyron"," McCoy ","20.11.1972","41","1.94m","93kg","SG","USA","EWE Baskets Oldenburg","2007-2008","416-lev","3"
"227","15","Alexander"," Schreiber ","01.01.2003","11","0.00m","0kg","PF","DEU","","2007-2008","416-lev","3"
"228","7","Tom"," Spöler **","14.04.1988","26","2.06m","94kg","PF","DEU","Bayer Giants Academy (NBBL)","2007-2008","416-lev","3"
"229","12","Ben"," Spöler **","14.04.1988","26","2.06m","95kg","PF","DEU","Bayer Giants Academy (NBBL)","2007-2008","416-lev","3"
"230","44","Eric"," Taylor ","18.10.1976","37","2.01m","106kg","PF","USA","SPEC Warschau (POL)","2007-2008","416-lev","3"
"231","24","Lukas"," Welling ","29.07.1986","28","1.99m","92kg","SF","DEU","eigene Jugend","2007-2008","416-lev","3"
"232","25","Zack"," Whiting ","16.04.1984","30","1.93m","93kg","PG","USA","University of Chaminade (USA)","2007-2008","416-lev","3"
"233","5","Brendan"," Winters ","10.05.1983","31","1.95m","90kg","SG","USA","Hermine Nantes (FRA)","2007-2008","416-lev","3"
"234","42","Beckham"," Wyrick ","13.12.1983","30","1.98m","100kg","SF","USA","University of NC Wilmington (USA)","2007-2008","416-lev","3"
"235","13","Christian"," Becker ","23.12.1985","28","2.03m","88kg","PF","DEU","TV Salzkotten","2007-2008","475-pad","10"
"236","9","Timothy James"," Black ","30.04.1981","33","1.78m","75kg","PG","USA","NVV Lions Mönchengladbach","2007-2008","475-pad","10"
"237","20","John Redder"," Bynum ","23.02.1978","36","1.91m","83kg","PG","USA","USC Heidelberg","2007-2008","475-pad","10"
"238","5","Jason"," Edwin ","24.06.1981","33","1.96m","98kg","PG","USA","FC Schalke 04","2007-2008","475-pad","10"
"239","15","Steven Michael"," Esterkamp ","08.01.1984","30","1.98m","90kg","SF","USA","Ohio University (USA)","2007-2008","475-pad","10"
"240","44","Matthias"," Finke ","12.08.1987","27","1.83m","76kg","PG","DEU","Bremen Roosters","2007-2008","475-pad","10"
"241","32","Thomas"," Gajda **","17.07.1989","25","2.00m","86kg","SF","DEU","BBG Herford","2007-2008","475-pad","10"
"242","12","Christoph"," Hackenesch ","28.01.1986","28","2.04m","102kg","PF","DEU","SV Brackwede","2007-2008","475-pad","10"
"243","42","Greg"," Jenkins ","18.03.1982","32","2.06m","105kg","C","USA","Pittsburgh Xplosion (USA)","2007-2008","475-pad","10"
"244","24","Billy Ray"," McDaniel ","28.05.1984","30","2.01m","100kg","PF","USA","Shahrdari G. Municipality (IRA)","2007-2008","475-pad","10"
"245","10","Alhaji"," Mohammed ","29.10.1981","32","1.92m","89kg","SG","USA","Matrixx Magix Nijmegen (NED)","2007-2008","475-pad","10"
"246","8","Malik"," Moore ","29.02.1976","38","1.92m","85kg","SG","USA","Great Falls Explorers (USA)","2007-2008","475-pad","10"
"247","","Jan"," Möhring ","09.11.1990","23","1.86m","74kg","PF","DEU","eigene Jugend","2007-2008","475-pad","10"
"248","14","Marius"," Nolte ","21.01.1981","33","2.06m","100kg","C","DEU","TV Salzkotten","2007-2008","475-pad","10"
"249","40","Robert"," Oehle ","22.05.1988","26","2.09m","110kg","C","DEU","DJK Grün-Weiß Rheda","2007-2008","475-pad","10"
"250","31","Nathan"," Peavy ","31.03.1985","29","2.03m","100kg","PF","USA","Miami Ohio RedHawks (USA)","2007-2008","475-pad","10"
"251","","Billy"," Rush ","08.02.1988","26","1.98m","90kg","SG","USA","Kankakee County Soldiers (IBL)","2007-2008","475-pad","10"
"252","","Daniel"," Tusek **","14.03.1989","25","1.96m","91kg","PG","DEU","eigene Jugend","2007-2008","475-pad","10"
"253","","Anthony"," Washington ","23.01.1983","31","2.08m","110kg","C","USA","Portland State University (USA)","2007-2008","475-pad","10"
"254","35","Kenny"," Whitehead ","29.09.1980","33","2.08m","115kg","C","USA","* bis 12/2007 im Verein","2007-2008","475-pad","10"
"255","55","Jermaine"," Anderson ","08.02.1983","31","1.88m","78kg","PG","CAN","Halifax Rainmen (USA)","2007-2008","432-tueb","15"
"256","","Kevin"," Beck ","21.09.1988","25","1.91m","83kg","SF","DEU","SV 03 Tübingen","2007-2008","432-tueb","15"
"257","45","Ryan"," De Michael ","12.07.1977","37","2.04m","104kg","PF","USA","Nürnberg","2007-2008","432-tueb","15"
"258","15","Douglas"," Gorauskas ","22.04.1983","31","2.05m","125kg","C","LTU","San Jose/Vinac (BRA)","2007-2008","432-tueb","15"
"259","34","Dee Andre"," Hulett ","29.12.1982","31","2.00m","98kg","SG","USA","Villa Francisca (DOM)","2007-2008","432-tueb","15"
"260","14","Rasko"," Katic ","08.12.1980","33","2.08m","118kg","C","SCG","Roter Stern Belgrad (SCG)","2007-2008","432-tueb","15"
"261","","Jonas"," Kohler ","16.01.1990","24","1.84m","70kg","PG","DEU","SV 03 Tübingen","2007-2008","432-tueb","15"
"262","21","Waitari"," Marsh ","29.10.1980","33","1.86m","85kg","PG","USA","Pegah Hamedan (IRA)","2007-2008","432-tueb","15"
"263","17","Terrance"," McGee ","24.11.1980","33","1.83m","81kg","PG","USA","* bis 12/2007 im Verein","2007-2008","432-tueb","15"
"264","7","Bingo"," Merriex ","24.11.1980","33","2.04m","112kg","PF","USA","Dexia Mons-Hainaut (BEL)","2007-2008","432-tueb","15"
"265","6","Tim"," Modersitzki ","30.07.1985","29","1.96m","85kg","PG","DEU","EWE Baskets Oldenburg","2007-2008","432-tueb","15"
"266","24","Ajene Malaki"," Moye ","07.02.1982","32","1.93m","98kg","SF","USA","Keflavik (ISL)","2007-2008","432-tueb","15"
"267","4","Ray"," Nixon ","10.09.1984","29","1.95m","90kg","SF","USA","University of Wisconsin (USA)","2007-2008","432-tueb","15"
"268","20","Igor"," Perovic ","03.03.1974","40","1.94m","91kg","PG","SCG","TSK Würzburg","2007-2008","432-tueb","15"
"269","22","Jonathan"," Solomon ","11.06.1985","29","1.85m","76kg","PG","DEU","TV Konstanz","2007-2008","432-tueb","15"
"270","31","Patrick"," Sparks ","17.03.1983","31","1.84m","78kg","PG","USA","Giessen46ers (12/07)","2007-2008","432-tueb","15"
"271","10","Jay"," Thomas ","09.02.1979","35","1.93m","93kg","PG","DEU","Bayern München","2007-2008","432-tueb","15"
"272","","Pirmin"," Unger ","09.07.1987","27","1.82m","70kg","PG","DEU","SV 03 Tübingen","2007-2008","432-tueb","15"
"273","21","Jason Gregory"," Boone ","08.10.1985","28","2.00m","116kg","C","USA","SSV Lok Bernau","2007-2008","477-goet","14"
"274","7","Darren"," Brooks ","28.08.1982","31","1.92m","97kg","PG","USA","Perth (AUS)","2007-2008","477-goet","14"
"275","10","Robert"," Dill ","18.10.1982","31","2.07m","95kg","PF","DEU","TSV Nördlingen","2007-2008","477-goet","14"
"276","5","Babis"," Douloudis ","28.06.1981","33","1.85m","80kg","PG","GRC","* bis 11/2007 im Verein","2007-2008","477-goet","14"
"277","18","Marco"," Grimaldi ","29.09.1983","30","1.88m","92kg","PG","DEU","Coocoon Baskets Weiden","2007-2008","477-goet","14"
"278","8","Jeb"," Ivey ","07.11.1980","33","1.90m","90kg","PG","USA","UMFN Njardvik (ISL)","2007-2008","477-goet","14"
"279","12","Ben"," Jacobson ","16.09.1983","30","1.90m","88kg","PG","USA","Mitteldeutscher BC","2007-2008","477-goet","14"
"280","34","Willie"," Jenkins ","20.12.1981","32","2.00m","98kg","PF","USA","* bis 5/2008 im Verein","2007-2008","477-goet","14"
"281","11","Dwayne"," Kirkley ","22.10.1970","43","1.85m","87kg","PG","USA","Tokyo (J)","2007-2008","477-goet","14"
"282","23","David"," Monds ","10.10.1983","30","2.04m","110kg","C","USA","Gelisim Koleji (TUR)","2007-2008","477-goet","14"
"283","24","Nigel"," Moore ","11.09.1981","32","1.95m","90kg","SF","USA","* bis 2/2008 im Verein","2007-2008","477-goet","14"
"284","33","Selim"," Mulic ","12.02.1976","38","2.03m","102kg","PF","BIH","Zenica Celik (BIH)","2007-2008","477-goet","14"
"285","9","Philipp"," Nies ","26.06.1985","29","1.80m","85kg","PG","DEU","BG Göttingen (Jugend)","2007-2008","477-goet","14"
"286","14","Michael"," Schröder ","06.07.1984","30","2.08m","132kg","C","DEU","GHP Bamberg","2007-2008","477-goet","14"
"287","20","Jahmar"," Thorpe ","02.09.1984","29","2.02m","103kg","PF","USA","University of Houston (USA)","2007-2008","477-goet","14"
"288","4","Keoni"," Watson ","07.03.1984","30","1.78m","72kg","PG","USA","* bis 1/2008 im Verein","2007-2008","477-goet","14"
