"","jersey_number","first_name","last_name","dob","age","height","weight","position","nationality","last_team","season","team","standing"
"205","7","Sebastian"," Betz ","12.06.1985","29","1.97m","90kg","SF","DEU","TSV Tröster Breitengüßbach","2011-2012","418-ulm","2"
"206","54","John"," Bryant ","13.06.1987","27","2.11m","127kg","C","USA","Erie Bay Hawks (USA)","2011-2012","418-ulm","2"
"207","15","Julian"," Buntz ","22.07.1992","22","1.84m","80kg","SG","DEU","BB Ulm/Neu-Ulm","2011-2012","418-ulm","2"
"208","25","Steven Michael"," Esterkamp ","08.01.1981","33","1.96m","98kg","SF","USA","ETB Wohnbau Baskets","2011-2012","418-ulm","2"
"209","6","Per"," Günther ","05.02.1988","26","1.84m","80kg","PG","DEU","Phoenix Hagen","2011-2012","418-ulm","2"
"210","20","Marcel"," Heberlein ","16.07.1990","24","1.96m","90kg","SG","DEU","HolidayCheck Baskets Konstanz","2011-2012","418-ulm","2"
"211","5","Tommy"," Mason-Griffin ","29.09.1990","23","1.80m","87kg","PG","USA","Sioux Falls Skyforce (USA)","2011-2012","418-ulm","2"
"212","52","Keaton"," Nankivil ","18.01.1989","25","2.03m","100kg","PF","USA","University of Wisconsin (USA)","2011-2012","418-ulm","2"
"213","13","Femi"," Oladipo ","27.06.1990","24","2.01m","94kg","PF","DEU","Crailsheim Merlins","2011-2012","418-ulm","2"
"214","4","Isaiah"," Swann ","10.02.1985","29","1.88m","87kg","SG","USA","Maccabi Rishion (ISR)","2011-2012","418-ulm","2"
"215","23","Kelvin"," Torbert ","24.05.1983","31","1.93m","110kg","SG","USA","Ural Ekaterinburg (RUS)
Iraklis Saloniki (GRE)
Dexia Mons-Hainau (BEL)","2011-2012","418-ulm","2"
"216","24","Roderick"," Trice ","14.06.1984","30","1.91m","82kg","SG","USA","MEG Göttingen","2011-2012","418-ulm","2"
"217","","Dominik"," Uch ","18.07.1995","19","1.85m","75kg","PG","DEU","ratiopharm akademie","2011-2012","418-ulm","2"
"218","32","Dane"," Watts ","20.04.1986","28","2.03m","102kg","PF","USA","Hyeres-Toulon (FRA)","2011-2012","418-ulm","2"
"219","16","Michael"," Wenzl ","06.02.1991","23","2.10m","113kg","C","DEU","Basketballakademie Ulm","2011-2012","418-ulm","2"
"220","17","Andreas"," Wenzl ","07.02.1993","21","2.10m","108kg","C","DEU","Basketballakademie Ulm","2011-2012","418-ulm","2"
"221","11","Tristan Maurice"," Blackwood ","14.01.1985","29","1.82m","80kg","PG","CAN","GiroBallers Osnabrück","2011-2012","473-hag","15"
"222","10","Fabian "," Bleck ","19.03.1993","21","1.98m","96kg","SF","DEU","NOMA Iserlohn","2011-2012","473-hag","15"
"223","6","Brandon"," Brooks ","28.06.1987","27","1.88m","86kg","PG","USA","Tulsa 66ers (USA)","2011-2012","473-hag","15"
"224","14","Marc Antonio"," Carter ","22.05.1985","29","1.92m","96kg","SF","USA","Proteas Danoi AEL (CYP)","2011-2012","473-hag","15"
"225","18","Adam"," Constantine ","10.08.1988","26","2.06m","104kg","C","USA","Proteas Danoi (CYP)","2011-2012","473-hag","15"
"226","55","Jason"," Crowe **","24.08.1976","37","1.93m","84kg","PG","USA","* bis 11/2011 im Verein","2011-2012","473-hag","15"
"227","17","Jordan"," Hasquet ","21.05.1985","29","2.06m","112kg","PF","USA","Montana Grizzlies (USA)","2011-2012","473-hag","15"
"228","7","Zygimantas"," Jonusas ","22.02.1982","32","2.00m","90kg","SF","LTU","MBC Mykolaiv (UKR)","2011-2012","473-hag","15"
"229","16","Max"," Kramer ","15.03.1989","25","1.92m","88kg","SG","DEU","Baskets Lüdenscheid","2011-2012","473-hag","15"
"230","15","Bernd"," Kruel ","01.06.1976","38","2.09m","105kg","C","DEU","Telekom Baskets Bonn","2011-2012","473-hag","15"
"231","8","Thomas"," Reuter ","25.01.1992","22","2.00m","96kg","SF","DEU","BBV Hagen","2011-2012","473-hag","15"
"232","5","Maximilian"," Rockmann ","25.12.1988","25","1.98m","95kg","SG","DEU","University of Missouri (USA)","2011-2012","473-hag","15"
"233","32","Edward"," Seward ","20.10.1978","35","2.06m","110kg","C","USA","BBC Bayreuth","2011-2012","473-hag","15"
"234","22","Patrick"," Sparks **","17.03.1983","31","1.84m","78kg","PG","USA"," * bis 02/2012 im Verein","2011-2012","473-hag","15"
"235","13","Dominik"," Spohr ","24.04.1989","25","1.98m","98kg","SF","DEU","BBV Hagen","2011-2012","473-hag","15"
"236","34","Davin"," White ","31.12.1981","32","1.86m","86kg","SG","USA","Halcones UV Xalapa (MEX)","2011-2012","473-hag","15"
"237","12","Dominik"," Wilkins ","05.06.1988","26","1.83m","81kg","PF","DEU","BG Hagen","2011-2012","473-hag","15"
"238","12","Bryan"," Bailey ","13.05.1980","34","1.85m","77kg","SG","USA","EWE Baskets Oldenburg","2011-2012","435-art","4"
"239","14","Florian"," Doeinck ","16.08.1991","23","1.98m","105kg","SG","DEU","Quakenbrücker TSV","2011-2012","435-art","4"
"240","24","Darren"," Fenn ","17.02.1980","34","2.08m","112kg","C","USA","Brose Baskets","2011-2012","435-art","4"
"241","","Christian"," Fischer ","26.03.1994","20","2.02m","78kg","PF","DEU","SC Rasta Vechta","2011-2012","435-art","4"
"242","13","Guido"," Grünheid ","25.10.1982","31","2.08m","114kg","PF","DEU","Mitteldeutscher BC","2011-2012","435-art","4"
"243","","Lennart"," Gummels ","27.04.1993","21","1.93m","85kg","SF","DEU","TSG Balingen","2011-2012","435-art","4"
"244","54","Florian"," Hartenstein ","13.08.1977","37","2.05m","122kg","C","DEU","LTi GIESSEN 46ers","2011-2012","435-art","4"
"245","","Timo"," Hermes ","17.01.1994","20","1.87m","74kg","PG","DEU","QTVS Quakenbrück","2011-2012","435-art","4"
"246","34","Adam"," Hess ","04.04.1981","33","2.01m","100kg","SF","DEU","C.B. Tarragona (ESP)","2011-2012","435-art","4"
"247","5","Anthony"," Hilliard ","28.06.1986","28","1.93m","90kg","SF","USA","Generali Okapi Aalstar (BEL)","2011-2012","435-art","4"
"248","8","Christian"," Hoffmann ","12.03.1987","27","1.85m","82kg","PG","DEU","Science City Jena","2011-2012","435-art","4"
"249","11","David"," Holston ","26.01.1986","28","1.70m","65kg","PG","USA","Pinar Karsiyaka Izmir (TUR)","2011-2012","435-art","4"
"250","7","Goran"," Jeretin ","17.09.1979","34","1.92m","82kg","PG","SCG","Lietuvos Rytas Vilnius (LTU)","2011-2012","435-art","4"
"251","","Roman"," Keller ","30.08.1991","22","1.80m","70kg","PG","DEU","Young Dragons (NBBL)","2011-2012","435-art","4"
"252","6","Anthony"," King ","22.01.1985","29","2.06m","110kg","C","USA","Aris Saloniki","2011-2012","435-art","4"
"253","10","Acha"," Njei ","19.03.1985","29","1.95m","91kg","SG","DEU","EWE Baskets Oldenburg","2011-2012","435-art","4"
"254","4","Isaiah"," Omamogho ","21.06.1993","21","1.83m","79kg","PF","AUS","Young Dragons (NBBL)","2011-2012","435-art","4"
"255","31","Nathan"," Peavy ","31.03.1985","29","2.03m","100kg","PF","USA","Paderborn Baskets","2011-2012","435-art","4"
"256","9","Johannes"," Strasser ","13.06.1982","32","1.89m","84kg","PG","DEU","Telekom Baskets Bonn","2011-2012","435-art","4"
"257","25","Brandon"," Thomas ","17.08.1984","30","1.98m","97kg","SF","USA","Vanoli Cremona (ITA)","2011-2012","435-art","4"
"258","14","Luca"," Buntic ","07.03.1993","21","2.07m","105kg","C","HRV","Völklingen","2011-2012","414-tri","14"
"259","34","John Redder"," Bynum ","23.02.1978","36","1.96m","92kg","PG","USA","Crailsheim Merlins","2011-2012","414-tri","14"
"260","35","Kilian"," Dietz ","09.11.1990","23","2.02m","106kg","C","DEU","TBB Junior Team","2011-2012","414-tri","14"
"261","10","Dragan"," Dojcin ","22.01.1976","38","2.04m","101kg","PF","SCG","ALBA BERLIN","2011-2012","414-tri","14"
"262","11","Oskar"," Faßler ","08.07.1988","26","1.98m","90kg","SG","DEU","Mitteldeutscher BC","2011-2012","414-tri","14"
"263","21","Ernest-Joseph"," Gallup **","26.09.1981","32","1.93m","86kg","PG","USA","* bis 11/2011 im Verein","2011-2012","414-tri","14"
"264","5","Dru"," Joyce ","29.01.1985","29","1.82m","76kg","PG","USA","Anwil Wloclawek (POL)","2011-2012","414-tri","14"
"265","4","Nate"," Linhart ","14.11.1986","27","2.01m","99kg","SF","USA","Erie Bay Haws (USA)","2011-2012","414-tri","14"
"266","","Christian"," M´Baidanoum ","23.09.1990","23","2.02m","116kg","PF","DEU","TBB Junior Team","2011-2012","414-tri","14"
"267","22","Samy"," Picard ","08.06.1988","26","1.95m","90kg","SG","LUX","Musel Pikes Remich (LUX)","2011-2012","414-tri","14"
"268","6","Joshiko"," Saibou ","07.03.1990","24","1.88m","80kg","PG","DEU","ALBA BERLIN II.","2011-2012","414-tri","14"
"269","12","Andreas"," Seiferth ","23.06.1989","25","2.09m","105kg","C","DEU","ALBA BERLIN","2011-2012","414-tri","14"
"270","15","James"," Washington ","12.12.1987","26","1.80m","78kg","SG","USA","Tennessee Blue Raiders (USA)","2011-2012","414-tri","14"
"271","","Andrew"," Wiggins ","04.05.1992","22","1.88m","83kg","SG","DEU","TG Konz","2011-2012","414-tri","14"
"272","33","Maik"," Zirbes ","29.01.1990","24","2.07m","115kg","C","DEU","TVG Baskets Trier","2011-2012","414-tri","14"
"273","8","Philip"," Zwiener ","23.07.1985","29","2.01m","100kg","SF","DEU","ALBA BERLIN","2011-2012","414-tri","14"
"274","15","Derrick"," Allen ","17.07.1980","34","2.04m","100kg","PF","USA","DEUTSCHE BANK SKYLINERS","2011-2012","413-ber","3"
"275","","Alexander"," Blessig ","15.11.1993","20","1.85m","75kg","PG","DEU","FC Bayern München","2011-2012","413-ber","3"
"276","21","Torin"," Francis ","26.06.1983","31","2.10m","120kg","C","USA","Panellinios Athen (GRE)","2011-2012","413-ber","3"
"277","10","Sebastian"," Fülle ","27.07.1992","22","1.92m","85kg","SG","DEU","TuS Lichterfelde","2011-2012","413-ber","3"
"278","34","Yassin"," Idbihi ","24.07.1983","31","2.08m","107kg","C","DEU","New Yorker Phantoms Braunschweig","2011-2012","413-ber","3"
"279","9","Ioannis "," Kalampokis ","15.08.1978","36","1.95m","76kg","SF","USA","PAOK Saloniki","2011-2012","413-ber","3"
"280","","Can-Jonathan"," Kleiner ","24.08.1992","21","2.04m","95kg","SF","DEU","ALBA BERLIN (NBBL)","2011-2012","413-ber","3"
"281","","Mauricio"," Marin ","21.04.1994","20","1.92m","80kg","SG","DEU","RSV Stahnsdorf","2011-2012","413-ber","3"
"282","7","Joey"," Ney ","10.12.1992","21","1.97m","88kg","SG","DEU","ALBA BERLIN (NBBL)","2011-2012","413-ber","3"
"283","8","Heiko"," Schaffartzik ","03.01.1984","30","1.83m","83kg","PG","DEU","Türk Telekom Ankara (TUR)","2011-2012","413-ber","3"
"284","6","Sven"," Schultze ","11.07.1978","36","2.06m","110kg","PF","DEU","Carife Ferrara (ITA)","2011-2012","413-ber","3"
"285","22","Marko"," Simonovic ","30.05.1986","28","2.02m","100kg","SF","SCG","KK Buducnost (MNE)","2011-2012","413-ber","3"
"286","5","Lucca"," Staiger ","14.06.1988","26","1.96m","93kg","SG","DEU","Iowa State University (USA)","2011-2012","413-ber","3"
"287","44","Bryce"," Taylor ","27.09.1986","27","1.95m","95kg","SG","USA","Telekom Baskets Bonn","2011-2012","413-ber","3"
"288","","Leon"," Tolksdorf ","27.11.1993","20","1.98m","100kg","PF","DEU","TuS Neukölln","2011-2012","413-ber","3"
"289","25","Kyle"," Weaver ","18.02.1986","28","1.98m","92kg","SG","USA","Spirou Charleroi (BEL)","2011-2012","413-ber","3"
"290","23","DaShaun"," Wood ","29.09.1985","28","1.85m","73kg","PG","USA","DEUTSCHE BANK SKYLINERS","2011-2012","413-ber","3"
"291","","Helge"," Baues ","22.06.1994","20","2.05m","91kg","PF","DEU","BSG Bremerhaven","2011-2012","439-bhv","11"
"292","32","Jamison"," Brewer **","19.11.1980","33","1.93m","82kg","PG","USA","* bis 12/2011 im Verein","2011-2012","439-bhv","11"
"293","33","Jason"," Cain ","31.03.1985","29","2.09m","110kg","PF","USA","New Yorker Phantoms Braunschweig","2011-2012","439-bhv","11"
"294","7","Anthony"," Canty ","12.02.1991","23","1.83m","72kg","PG","DEU","Eisbären Bremerhaven (NBBL)","2011-2012","439-bhv","11"
"295","21","Jusuf"," El Domiaty ","11.10.1990","23","1.87m","78kg","PG","DEU","eigene Jugend","2011-2012","439-bhv","11"
"296","5","Terrell"," Everett ","30.06.1984","30","1.93m","84kg","PG","USA","Cibona VIP Zagreb (CRO)","2011-2012","439-bhv","11"
"297","13","Alex"," Gordon ","12.10.1985","28","1.85m","80kg","PG","USA","JSF Nanterre (FRA)","2011-2012","439-bhv","11"
"298","20","Dominique"," Johnson ","04.08.1992","22","1.93m","92kg","SF","DEU","BSG Bremerhaven","2011-2012","439-bhv","11"
"299","17","Jonathan"," Malu ","19.03.1993","21","1.98m","110kg","C","DEU","BSG Bremerhaven","2011-2012","439-bhv","11"
"300","12","Torrell"," Martin ","13.02.1985","29","1.98m","90kg","SG","USA","Kavala/Panorama (GRE)","2011-2012","439-bhv","11"
"301","11","Chris"," McNaughton ","11.10.1982","31","2.11m","110kg","C","DEU","EWE Baskets Oldenburg","2011-2012","439-bhv","11"
"302","15","Zachery"," Peacock ","13.10.1987","26","2.03m","107kg","PF","USA","LTi GIESSEN 46ers","2011-2012","439-bhv","11"
"303","25","Maurice"," Pluskota ","30.05.1992","22","2.07m","93kg","PF","DEU","Bremerhaven (NBBL)","2011-2012","439-bhv","11"
"304","22","Jermain"," Raffington ","01.05.1985","29","2.05m","106kg","PF","DEU","BG Göttingen","2011-2012","439-bhv","11"
"305","24","Anthony"," Smith ","04.10.1986","27","1.96m","99kg","SG","USA","LTi GIESSEN 46ers","2011-2012","439-bhv","11"
"306","8","Mike"," Smith ","17.07.1987","27","1.98m","102kg","SF","USA","ETSU Buccaneers (USA)","2011-2012","439-bhv","11"
"307","18","Nick"," Tienarend ","29.10.1993","20","1.81m","83kg","PG","DEU","BSG Bremerhaven","2011-2012","439-bhv","11"
"308","11","Julian"," Albus ","20.05.1992","22","1.91m","90kg","SF","DEU","SV 03 Tübingen","2011-2012","432-tueb","12"
"309","13","Louis"," Campbell ","01.04.1979","35","1.93m","88kg","PG","USA","EWE Baskets Oldenburg","2011-2012","432-tueb","12"
"310","33","Pavelas"," Cukinas ","11.04.1983","31","2.10m","103kg","C","LTU","Aisciai Kaunas (LTU)","2011-2012","432-tueb","12"
"311","9","Vaughn"," Duggins ","10.07.1987","27","1.88m","86kg","PG","USA","Wright State University (USA)","2011-2012","432-tueb","12"
"312","23","Ibrahim"," Eroglu ","22.07.1990","24","1.98m","85kg","PF","DEU","Reutlingen","2011-2012","432-tueb","12"
"313","","Philipp"," Feldmann ","07.08.1993","21","2.03m","90kg","C","DEU","TV Rottenburg","2011-2012","432-tueb","12"
"314","42","Adnan"," Hodzic ","06.12.1988","25","2.03m","108kg","PF","BIH","Lipscomb University (USA)","2011-2012","432-tueb","12"
"315","","Christopher"," Hoste **","09.09.1993","20","1.99m","85kg","PF","DEU","SV 03 Tübingen","2011-2012","432-tueb","12"
"316","4","Falco Eric"," Meyer-Hübner ","09.08.1991","23","1.93m","86kg","PG","DEU","BasketballRegion Tübingen","2011-2012","432-tueb","12"
"317","7","Tyrone"," Nash ","24.09.1988","25","2.03m","103kg","C","USA","Notre Dame (USA)","2011-2012","432-tueb","12"
"318","14","Velimir"," Radinovic **","17.01.1981","33","2.12m","125kg","C","CAN","* bis 11/2011 im Verein","2011-2012","432-tueb","12"
"319","15","Reggie"," Redding ","18.07.1988","26","1.96m","95kg","SF","USA","Intercollege Etha Entomis (CYP)","2011-2012","432-tueb","12"
"320","24","David"," Roller ","21.03.1995","19","2.00m","82kg","C","DEU","SV 03 Tübingen","2011-2012","432-tueb","12"
"321","","Maximilian"," Schiff ","07.06.1993","21","1.96m","78kg","PF","DEU","TV Rottenburg","2011-2012","432-tueb","12"
"322","","Julian"," Schönbühler ","26.02.1993","21","1.86m","80kg","SG","DEU","SV 03 Tübingen","2011-2012","432-tueb","12"
"323","8","Nicolai"," Simon ","03.01.1987","27","1.90m","89kg","PG","DEU","webmoebel Baskets","2011-2012","432-tueb","12"
"324","21","Ruben"," Spoden ","21.04.1989","25","2.04m","105kg","PF","DEU","Erdgas Ehingen","2011-2012","432-tueb","12"
"325","22","Lennart"," Stohp ","02.04.1993","21","1.83m","80kg","SG","DEU","SV 03 Tübingen","2011-2012","432-tueb","12"
"326","10","Akeem"," Vargas ","29.04.1990","24","1.92m","80kg","PG","DEU","Erdgas Ehingen/Urspringschule","2011-2012","432-tueb","12"
"327","20","Joshua Adam"," Young ","26.04.1988","26","1.85m","80kg","PG","USA","Bayer Giants Leverkusen","2011-2012","432-tueb","12"
