"","jersey_number","first_name","last_name","dob","age","height","weight","position","nationality","last_team","season","team","standing"
"204","54","John"," Bryant ","13.06.1987","27","2.11m","127kg","C","USA","Erie Bay Hawks (USA)","2012-2013","418-ulm","5"
"205","11","Brian"," Cusworth **","09.03.1984","30","2.13m","116kg","C","USA","*bis 02/2013 im Kader","2012-2013","418-ulm","5"
"206","25","Steven Michael"," Esterkamp ","08.01.1981","33","1.96m","98kg","SF","USA","ETB Wohnbau Baskets","2012-2013","418-ulm","5"
"207","","Joschka"," Ferner ","05.01.1996","18","2.00m","80kg","SF","DEU","Giants Nördlingen","2012-2013","418-ulm","5"
"208","8","Kay"," Gausa ","01.07.1992","22","1.99m","88kg","SF","DEU","SC Rist Wedel","2012-2013","418-ulm","5"
"209","6","Per"," Günther ","05.02.1988","26","1.84m","80kg","PG","DEU","Phoenix Hagen","2012-2013","418-ulm","5"
"210","20","Marcel"," Heberlein ","16.07.1990","24","1.96m","90kg","SG","DEU","HolidayCheck Baskets Konstanz","2012-2013","418-ulm","5"
"211","22","Myles"," Hesson ","05.06.1990","24","1.98m","102kg","SF","GBR","Weißenhorn Youngstars (Pro B)","2012-2013","418-ulm","5"
"212","34","Lance"," Jeter ","18.07.1988","26","1.90m","105kg","PG","USA","Leeuwarden (NED)","2012-2013","418-ulm","5"
"213","9","Till-Joscha"," Jönke ","04.01.1992","22","1.89m","73kg","PG","DEU","Bayer Giants Leverkusen","2012-2013","418-ulm","5"
"214","","Tommy"," Mason-Griffin ","29.09.1990","23","1.80m","87kg","PG","USA","Sioux Falls Skyforce (USA)","2012-2013","418-ulm","5"
"215","52","Keaton"," Nankivil ","18.01.1989","25","2.03m","100kg","PF","USA","University of Wisconsin (USA)","2012-2013","418-ulm","5"
"216","","Femi"," Oladipo ","27.06.1990","24","2.01m","94kg","PF","DEU","Crailsheim Merlins","2012-2013","418-ulm","5"
"217","14","Allan"," Ray ","17.06.1984","30","1.88m","93kg","SG","USA","Pau Orthez (FRA)","2012-2013","418-ulm","5"
"218","50","Omar"," Samhan ","03.11.1988","25","2.11m","122kg","C","USA","Zalgiris Kaunas (LTU)","2012-2013","418-ulm","5"
"219","33","Philipp"," Schwethelm ","01.05.1989","25","2.01m","94kg","SF","DEU","FC Bayern München","2012-2013","418-ulm","5"
"220","10","Daniel"," Theis ","04.04.1992","22","2.04m","101kg","C","DEU","New Yorker Phantoms Braunschweig","2012-2013","418-ulm","5"
"221","32","Dane"," Watts ","20.04.1986","28","2.03m","102kg","PF","USA","Hyeres-Toulon (FRA)","2012-2013","418-ulm","5"
"222","","Andreas"," Wenzl **","07.02.1993","21","2.10m","108kg","C","DEU","*bis 01/2013 im Kader","2012-2013","418-ulm","5"
"223","5","David"," Bell ","20.06.1981","33","1.86m","82kg","PG","USA","G.T. Flames Groningen (NED)","2012-2013","473-hag","8"
"224","10","Fabian"," Bleck ","19.03.1993","21","1.98m","96kg","SF","DEU","NOMA Iserlohn","2012-2013","473-hag","8"
"225","8","Mark"," Dorris ","27.12.1985","28","1.88m","77kg","PG","USA","EnBW Ludwigsburg","2012-2013","473-hag","8"
"226","12","Sören "," Fritze ","14.09.1994","19","1.90m","80kg","PG","DEU","BG Hagen","2012-2013","473-hag","8"
"227","","Niklas"," Geske ","13.04.1994","20","1.84m","73kg","PG","DEU","SVD 49 Dortmund","2012-2013","473-hag","8"
"228","23","Larry"," Gordon ","18.04.1987","27","1.96m","98kg","SF","USA","Kapfenberg Bulls (AUT)","2012-2013","473-hag","8"
"229","33","Dino"," Gregory ","14.08.1989","25","2.00m","107kg","PF","USA","Sundsvall Dragons (SWE)","2012-2013","473-hag","8"
"230","6","Adam"," Hess ","04.04.1981","33","2.01m","100kg","SF","DEU","Artland Dragons","2012-2013","473-hag","8"
"231","16","Max"," Kramer ","15.03.1989","25","1.92m","88kg","SG","DEU","Baskets Lüdenscheid","2012-2013","473-hag","8"
"232","15","Bernd"," Kruel ","01.06.1976","38","2.09m","105kg","C","DEU","Telekom Baskets Bonn","2012-2013","473-hag","8"
"233","","Moritz"," Krume ","18.01.1994","20","2.00m","99kg","PF","DEU","Schalke 04","2012-2013","473-hag","8"
"234","31","Abe"," Lodwick ","04.07.1988","26","2.01m","98kg","SF","USA","Washington State (NCAA)","2012-2013","473-hag","8"
"235","44","Björn"," Schoo ","30.06.1981","33","2.13m","110kg","C","DEU","USC Heidelberg (ProA)","2012-2013","473-hag","8"
"236","21","Ole"," Wendt ","05.10.1992","21","1.90m","72kg","PG","DEU","webmoebel Baskets","2012-2013","473-hag","8"
"237","34","Davin"," White ","31.12.1981","32","1.86m","86kg","SG","USA","Halcones UV Xalapa (MEX)","2012-2013","473-hag","8"
"238","24","Bradley"," Buckman ","11.01.1984","30","2.03m","102kg","PF","USA","Cajasol Sevilla (ESP)","2012-2013","435-art","6"
"239","14","Florian"," Doeinck ","16.08.1991","23","1.98m","105kg","SG","DEU","Quakenbrücker TSV","2012-2013","435-art","6"
"240","33","Andrew"," Drevo **","04.03.1981","33","2.02m","100kg","PF","USA","* Bis 11/2012 im Kader","2012-2013","435-art","6"
"241","5","Ryan"," Gomes **","01.09.1982","31","2.01m","111kg","SF","USA","*bis 01/2013 im Kader","2012-2013","435-art","6"
"242","13","Guido"," Grünheid ","25.10.1982","31","2.08m","114kg","PF","DEU","Mitteldeutscher BC","2012-2013","435-art","6"
"243","","Florian"," Hartenstein ","13.08.1977","37","2.05m","122kg","C","DEU","LTi GIESSEN 46ers","2012-2013","435-art","6"
"244","4","MarQuez "," Haynes ","19.12.1986","27","1.85m","83kg","SG","USA","C.B. Gran Canaria (ESP)","2012-2013","435-art","6"
"245","8","Christian"," Hoffmann ","12.03.1987","27","1.85m","82kg","PG","DEU","Science City Jena","2012-2013","435-art","6"
"246","31","Dennis"," Horner ","05.02.1988","26","2.06m","104kg","PF","USA","Bakersfield Jam (USA)","2012-2013","435-art","6"
"247","35","Sergio"," Kerusch ","06.01.1989","25","1.95m","102kg","SF","DEU","Aris Thessaloniki (A1/Griechenland)","2012-2013","435-art","6"
"248","6","Anthony"," King ","22.01.1985","29","2.06m","110kg","C","USA","Aris Saloniki","2012-2013","435-art","6"
"249","20","Demond"," Mallet ","22.02.1978","36","1.85m","81kg","SG","USA","Spirou BC Charleroi (BEL)","2012-2013","435-art","6"
"250","","Gilles"," Nawezi ","29.01.1996","18","1.95m","82kg","SF","DEU","UBC Münster","2012-2013","435-art","6"
"251","10","Acha"," Njei ","19.03.1985","29","1.95m","91kg","SG","DEU","EWE Baskets Oldenburg","2012-2013","435-art","6"
"252","55","Petar"," Popovic ","28.07.1979","35","2.11m","111kg","C","SCG","Roter Stern Belgrad (SRB)","2012-2013","435-art","6"
"253","33","Branislav"," Ratkovica ","27.07.1985","29","1.94m","84kg","PG","SCG","Olin Erdine (TUR)","2012-2013","435-art","6"
"254","12","Ben"," Spöler ","14.04.1988","26","2.06m","106kg","C","DEU","webmoebel Baskets","2012-2013","435-art","6"
"255","9","Johannes"," Strasser ","13.06.1982","32","1.89m","84kg","PG","DEU","Telekom Baskets Bonn","2012-2013","435-art","6"
"256","","Florian"," Surmann ","20.08.1995","18","1.92m","86kg","PF","DEU","Union Lüdinghausen","2012-2013","435-art","6"
"257","44","Bryce"," Taylor ","27.09.1986","27","1.95m","95kg","SG","USA","ALBA BERLIN","2012-2013","435-art","6"
"258","11","Kristaps"," Valters **","18.09.1981","32","1.85m","78kg","PG","LVA","*bis 11/2012 im Kader","2012-2013","435-art","6"
"259","","Stefan"," Wess ","30.05.1994","20","1.95m","76kg","SF","DEU","UBC Münster","2012-2013","435-art","6"
"260","","Daniel"," Woltering ","19.05.1996","18","2.06m","85kg","C","DEU","SC Armina Ochtrup","2012-2013","435-art","6"
"261","","Benedikt"," Breiling ","02.11.1991","22","2.01m","95kg","PF","DEU","Erdgas Ehingen/Urspringschule","2012-2013","414-tri","12"
"262","","Luca"," Breu ","06.04.1996","18","1.84m","74kg","SG","DEU","DC Timberwolves Wien","2012-2013","414-tri","12"
"263","32","Jermaine"," Bucknor ","01.11.1983","30","2.01m","93kg","SF","CAN","s.Oliver Baskets","2012-2013","414-tri","12"
"264","14","Luca"," Buntic ","07.03.1993","21","2.07m","105kg","C","DEU","Völklingen","2012-2013","414-tri","12"
"265","23","Vitalis"," Chikoko ","11.02.1991","23","2.07m","90kg","PF","ZWE","BG Göttingen","2012-2013","414-tri","12"
"266","","Kilian"," Dietz ","09.11.1990","23","2.02m","106kg","C","DEU","TBB Junior Team","2012-2013","414-tri","12"
"267","10","Dragan"," Dojcin ","22.01.1976","38","2.04m","101kg","PF","SCG","ALBA BERLIN","2012-2013","414-tri","12"
"268","6","Bastian"," Doreth ","08.06.1989","25","1.82m","83kg","SG","DEU","Bayern München","2012-2013","414-tri","12"
"269","21","Brian"," Harper ","19.07.1985","29","2.06m","83kg","PF","USA","Toyama Grouses (JPN)","2012-2013","414-tri","12"
"270","11","Jarrett"," Howell ","15.06.1984","30","1.80m","90kg","PG","USA","Levski Sofia (BUL)","2012-2013","414-tri","12"
"271","4","Nate"," Linhart ","14.11.1986","27","2.01m","99kg","SF","USA","Erie Bay Haws (USA)","2012-2013","414-tri","12"
"272","28","Jone Pedro"," Lopes ","28.05.1990","24","2.08m","93kg","C","DEU","Giants Düsseldorf II (RL)","2012-2013","414-tri","12"
"273","","Christian"," M´Baidanoum ","23.09.1990","23","2.02m","116kg","PF","DEU","TBB Junior Team","2012-2013","414-tri","12"
"274","17","Mathis"," Mönninghoff ","17.03.1992","22","2.00m","82kg","SG","DEU","Gonzaga Bulldogs (NCAA)","2012-2013","414-tri","12"
"275","5","Joshiko"," Saibou ","07.03.1990","24","1.88m","80kg","PG","DEU","ALBA BERLIN II","2012-2013","414-tri","12"
"276","12","Andreas"," Seiferth ","23.06.1989","25","2.09m","113kg","C","DEU","ALBA BERLIN","2012-2013","414-tri","12"
"277","22","Barry"," Stewart ","04.02.1988","26","1.93m","77kg","SG","USA","LTi GIESSEN 46ers","2012-2013","414-tri","12"
"278","","Andrew"," Wiggins ","04.05.1992","22","1.88m","83kg","SG","DEU","TG Konz","2012-2013","414-tri","12"
"279","5","Vule"," Avdalovic ","24.11.1981","32","1.87m","84kg","SG","SCG","BK Donezk (UKR)","2012-2013","413-ber","6"
"280","11","Derrick"," Byars ","25.04.1984","30","2.01m","99kg","SF","USA","Bakersfield Jam (USA)","2012-2013","413-ber","6"
"281","14","Nihad"," Djedovic ","12.01.1990","24","1.96m","86kg","SF","BIH","Galatasaray Istanbul (TUR)","2012-2013","413-ber","6"
"282","25","Je'Kel"," Foster ","22.07.1983","31","1.91m","102kg","SG","USA","Spirou BC Charleroi (BEL)","2012-2013","413-ber","6"
"283","10","Sebastian"," Fülle ","27.07.1992","22","1.92m","85kg","SG","DEU","TuS Lichterfelde","2012-2013","413-ber","6"
"284","21","David"," Herwig  ","21.04.1993","21","1.95m","89kg","SF","DEU","TuS Lichterfelde","2012-2013","413-ber","6"
"285","34","Yassin"," Idbihi ","24.07.1983","31","2.08m","107kg","C","DEU","New Yorker Phantoms Braunschweig","2012-2013","413-ber","6"
"286","","Can-Jonathan"," Kleiner **","24.08.1992","21","2.04m","95kg","SF","DEU","*bis 01/2013 im Kader","2012-2013","413-ber","6"
"287","19","Albert"," Miralles ","14.05.1982","32","2.08m","108kg","C","ESP","Biella (ITA)","2012-2013","413-ber","6"
"288","13","Steven"," Monse ","26.01.1990","24","1.98m","92kg","PF","DEU","Brose Baskets","2012-2013","413-ber","6"
"289","44","Zach"," Morley ","25.04.1983","31","2.03m","103kg","SF","USA"," Budivelnyk Kiew (UKR)","2012-2013","413-ber","6"
"290","7","Joey"," Ney ","10.12.1992","21","1.97m","88kg","SG","DEU","ALBA BERLIN (NBBL)","2012-2013","413-ber","6"
"291","","Nathan"," Peavy ","31.03.1985","29","2.03m","100kg","PF","USA","Artland Dragons","2012-2013","413-ber","6"
"292","","Brian"," Randle ","08.02.1985","29","2.03m","100kg","PF","USA","*bis 01/2013 im Kader","2012-2013","413-ber","6"
"293","8","Heiko"," Schaffartzik ","03.01.1984","30","1.83m","83kg","PG","DEU","Türk Telekom Ankara (TUR)","2012-2013","413-ber","6"
"294","6","Sven"," Schultze ","11.07.1978","36","2.06m","110kg","PF","DEU","Carife Ferrara (ITA)","2012-2013","413-ber","6"
"295","9","Deon"," Thompson ","16.09.1988","25","2.04m","109kg","PF","USA","Olimpia Ljubljana (SLO)","2012-2013","413-ber","6"
"296","24","Ali"," Traoré  ","28.02.1985","29","2.08m","113kg","C","FRA","Kuban (RUS)","2012-2013","413-ber","6"
"297","23","DaShaun"," Wood ","29.09.1985","28","1.85m","73kg","PG","USA","DEUTSCHE BANK SKYLINERS","2012-2013","413-ber","6"
"298","","Helge"," Baues ","22.06.1994","20","2.05m","91kg","PF","DEU","BSG Bremerhaven","2012-2013","439-bhv","11"
"299","4","Stanley"," Burrell ","16.09.1984","29","1.91m","90kg","PG","USA","Energa Czarni Slupsk (POL)","2012-2013","439-bhv","11"
"300","21","Jacob"," Burtschi ","21.05.1984","30","2.01m","103kg","SF","USA","FRAPORT SKYLINERS","2012-2013","439-bhv","11"
"301","7","Anthony"," Canty ","12.02.1991","23","1.83m","72kg","PG","DEU","Eisbären Bremerhaven (NBBL)","2012-2013","439-bhv","11"
"302","33","Andrew"," Drevo ","04.03.1981","33","2.02m","100kg","PF","USA","Le Mans Sarthe Baskets (FRA)","2012-2013","439-bhv","11"
"303","9","Jusuf"," El Domiaty ","11.10.1990","23","1.87m","78kg","PG","DEU","Cuxhaven BasCats","2012-2013","439-bhv","11"
"304","10","Terrell"," Everett ","30.06.1984","30","1.93m","84kg","PG","USA","Cholet Basket (FRA)","2012-2013","439-bhv","11"
"305","20","Alex"," Harris ","30.01.1986","28","1.96m","91kg","SG","USA","EnBW Ludwigsburg","2012-2013","439-bhv","11"
"306","15","Stefan"," Jackson ","07.05.1985","29","1.96m","85kg","SG","USA","Generali Okapi Aalstar (BEL)","2012-2013","439-bhv","11"
"307","23","Bazoumana"," Kone ","13.12.1993","20","1.90m","68kg","SG","DEU","BSG Bremerhaven","2012-2013","439-bhv","11"
"308","19","Kevin"," Kruger **","01.05.1983","31","1.88m","83kg","PG","USA","*bis 02/2013 im Kader","2012-2013","439-bhv","11"
"309","14","Jonathan"," Malu ","19.03.1993","21","1.98m","110kg","C","DEU","BSG Bremerhaven","2012-2013","439-bhv","11"
"310","13","Scott"," Morrison ","03.01.1986","28","2.12m","103kg","C","CAN","Energa Czarni Slupsk (POL)","2012-2013","439-bhv","11"
"311","22","Jermain"," Raffington ","01.05.1985","29","2.05m","106kg","PF","DEU","BG Göttingen","2012-2013","439-bhv","11"
"312","5","Keith"," Waleszkowski ","26.08.1980","33","2.04m","104kg","C","DEU","Tezenis Verona (ITA)","2012-2013","439-bhv","11"
"313","8","Philip"," Zwiener ","23.07.1985","29","2.01m","100kg","SF","DEU","TBB Trier","2012-2013","439-bhv","11"
"314","34","Mahir"," Agva ","26.06.1996","18","2.03m","105kg","C","DEU","SV 03 Tübingen","2012-2013","432-tueb","10"
"315","11","Julian"," Albus ","20.05.1992","22","1.91m","90kg","SF","DEU","SV 03 Tübingen","2012-2013","432-tueb","10"
"316","24","Douglas"," Davis ","10.07.1989","25","1.80m","74kg","PG","USA","*bis 11/2012 im Kader","2012-2013","432-tueb","10"
"317","44","Vaughn"," Duggins ","10.07.1987","27","1.88m","86kg","PG","USA","Wright State University (USA)","2012-2013","432-tueb","10"
"318","","Ibrahim"," Eroglu ","22.07.1990","24","1.98m","85kg","PF","DEU","Reutlingen","2012-2013","432-tueb","10"
"319","32","Kenneth"," Frease ","18.10.1989","24","2.11m","129kg","C","USA","Xavier University (USA)","2012-2013","432-tueb","10"
"320","","Christopher"," Hoste ","09.09.1993","20","1.99m","85kg","PF","DEU","SV 03 Tübingen","2012-2013","432-tueb","10"
"321","22","Stoimir "," Ivandic ","07.07.1987","27","1.96m","91kg","SG","DEU","SV 03 Tübingen","2012-2013","432-tueb","10"
"322","13","Johannes"," Lischka ","02.04.1987","27","2.03m","106kg","SF","DEU","LTi GIESSEN 46ers","2012-2013","432-tueb","10"
"323","7","Tyrone"," Nash ","24.09.1988","25","2.03m","103kg","C","USA","Notre Dame (USA)","2012-2013","432-tueb","10"
"324","40","Robert"," Oehle ","22.05.1988","26","2.09m","118kg","C","DEU","LTi Giessen 46ers","2012-2013","432-tueb","10"
"325","15","Reggie"," Redding ","18.07.1988","26","1.96m","95kg","SF","USA","Intercollege Etha Entomis (CYP)","2012-2013","432-tueb","10"
"326","","David"," Roller ","21.03.1995","19","2.02m","82kg","C","DEU","SV 03 Tübingen","2012-2013","432-tueb","10"
"327","21","Ruben"," Spoden ","21.04.1989","25","2.04m","105kg","PF","DEU","Erdgas Ehingen","2012-2013","432-tueb","10"
"328","5","Cameron"," Wells ","23.09.1988","25","1.86m","94kg","PG","USA","Landstede Basketbal Zwolle (NED)","2012-2013","432-tueb","10"
"329","20","Joshua Adam"," Young ","26.04.1988","26","1.85m","80kg","PG","USA","Bayer Giants Leverkusen","2012-2013","432-tueb","10"
