"","jersey_number","first_name","last_name","dob","age","height","weight","position","nationality","last_team","season","team","standing"
"214","12","Marko"," Jovanovic ","06.01.1982","32","2.12m","100kg","","XXX","Sloga Kraljevo (JUG)","2003-2004","431-koel","6"
"215","11","Zoran"," Kukic ","01.12.1973","40","2.06m","111kg","","XXX","BC Borak Nectar","2003-2004","431-koel","6"
"216","","Philipp"," Köchling ","01.01.1977","37","0.00m","0kg","","DEU","","2003-2004","431-koel","6"
"217","14","Gregor"," Linke ","29.09.1977","36","2.02m","102kg","","DEU","BSC Fürstenfeld (AUT)","2003-2004","431-koel","6"
"218","7","Jörg"," Lütcke ","12.12.1975","38","2.01m","95kg","","DEU","TuS Lichterfelde","2003-2004","431-koel","6"
"219","","Veselin"," Matic ","01.01.1960","54","1.80m","83kg","","XXX","","2003-2004","431-koel","6"
"220","4","Savo"," Milovic ","13.02.1986","28","1.90m","85kg","","XXX","2BA Dragons ","2003-2004","431-koel","6"
"221","","Milan"," Minic ","01.01.1955","59","1.90m","89kg","","XXX","Aris Thessaloniki (GRE)","2003-2004","431-koel","6"
"222","6","Sasa"," Obradovic ","29.01.1969","45","1.97m","95kg","","XXX","KK Buduconost (JUG)","2003-2004","431-koel","6"
"223","14","Stipo"," Papic ","20.11.1978","35","2.04m","108kg","","DEU","SKYLINERS","2003-2004","431-koel","6"
"224","5","Terrence"," Rencher ","19.02.1973","41","1.92m","84kg","","XXX","Telekom Baskets Bonn","2003-2004","431-koel","6"
"225","6","Ante"," Samodol ","19.10.1986","27","1.98m","95kg","","DEU","Hertener Löwen ","2003-2004","431-koel","6"
"226","9","Johannes"," Strasser ","13.06.1982","32","1.89m","80kg","","DEU","SER Rhöndorf","2003-2004","431-koel","6"
"227","","Christoph"," Westermeyer ","19.02.1984","30","2.01m","94kg","","DEU","MTV Köln","2003-2004","431-koel","6"
"228","10","Marvin"," Willoughby ","31.01.1978","36","2.02m","100kg","","DEU","s.Oliver Würzburg","2003-2004","431-koel","6"
"229","","Jannik"," Zimmer ","12.02.1986","28","1.92m","83kg","","DEU","2BA Dragons","2003-2004","431-koel","6"
"230","7","Marek"," Andruska ","14.05.1974","40","2.00m","99kg","","XXX","Anwil Wloclawek ","2003-2004","416-lev","7"
"231","12","Ajmal"," Basit ","17.09.1978","35","2.06m","103kg","","XXX","","2003-2004","416-lev","7"
"232","17","Maik"," Berger ","24.02.1984","30","1.75m","70kg","","DEU","SV Halle","2003-2004","416-lev","7"
"233","4","Carl"," Brown ","30.04.1967","47","1.77m","72kg","","XXX","Uni of Arkansas","2003-2004","416-lev","7"
"234","","Heimo"," Förster ","12.12.1964","49","1.90m","0kg","","DEU","TV Leichlingen","2003-2004","416-lev","7"
"235","6","Gordon"," Geib ","06.10.1983","30","1.80m","75kg","","DEU","ATV Wuppertal","2003-2004","416-lev","7"
"236","","Hans-Jürgen"," Gnad ","04.06.1963","51","2.08m","110kg","","DEU","Brandt Hagen","2003-2004","416-lev","7"
"237","10","Demond"," Greene ","15.06.1979","35","1.85m","86kg","","DEU","s.Oliver Würzburg","2003-2004","416-lev","7"
"238","15","Lars"," Grübler ","22.08.1980","33","2.10m","103kg","","DEU","College (USA)","2003-2004","416-lev","7"
"239","18","Rakim-Marques"," Hollis ","17.05.1980","34","1.85m","80kg","","XXX","Texas S. University (USA)","2003-2004","416-lev","7"
"240","14","Artur"," Kolodziejski ","18.09.1979","34","1.95m","90kg","","DEU","SSV Ulm","2003-2004","416-lev","7"
"241","","Peter"," Krausen ","19.04.1985","29","2.07m","105kg","","DEU","eigene Jugend","2003-2004","416-lev","7"
"242","","Jakob"," Mayerhöfer ","23.05.1984","30","1.91m","86kg","","DEU","Jugend Giants Leverkusen","2003-2004","416-lev","7"
"243","9","Sven"," Schultze ","11.07.1978","36","2.06m","110kg","","DEU","ALBA BERLIN","2003-2004","416-lev","7"
"244","5","Alexander"," Seggelke ","02.11.1979","34","1.94m","94kg","","DEU","Rhöndorfer TV ","2003-2004","416-lev","7"
"245","11","Thomas"," Soltau ","11.03.1982","32","2.10m","115kg","","XXX","Sisu Kopenhagen (DEN)","2003-2004","416-lev","7"
"246","16","Michal"," Twarog ","11.09.1983","30","1.88m","84kg","","XXX","Jugend Giants Leverkusen","2003-2004","416-lev","7"
"247","","Matthias"," Weber ","01.02.1980","34","1.98m","83kg","","DEU","Bayer Giants","2003-2004","416-lev","7"
"248","8","Denis"," Wucherer ","07.05.1973","41","1.95m","95kg","","DEU","OPEL SKYLINERS","2003-2004","416-lev","7"
"249","13","James-Scott"," Brakebill ","23.03.1980","34","2.03m","104kg","","DEU","SW Missurie State","2003-2004","434-kar","10"
"250","","Christoph"," Breidert ","01.01.2003","11","0.00m","0kg","","XXX","","2003-2004","434-kar","10"
"251","12","Travis"," Conlan ","18.12.1975","38","1.94m","0kg","","XXX","OPEL SKYLINERS","2003-2004","434-kar","10"
"252","10","Narcisse"," Ewodo ","29.10.1972","41","2.01m","97kg","SF","XXX","EnBW Ludwigsburg","2003-2004","434-kar","10"
"253","14","Pavel"," Frana ","17.07.1977","37","2.00m","105kg","","XXX","Sparta Prag (CZE) ","2003-2004","434-kar","10"
"254","5","Anton"," Gavel ","24.10.1984","29","1.89m","87kg","","DEU","BK Chemosvit (SVK)","2003-2004","434-kar","10"
"255","11","Boris"," Jaman ","17.02.1973","41","2.05m","100kg","","XXX","Koper Mladi (SLO) ","2003-2004","434-kar","10"
"256","5","Saulius"," Kazevicius ","12.05.1975","39","1.89m","85kg","","XXX","Spartak Novosibirsk (RUS)","2003-2004","434-kar","10"
"257","6","Etogo Cirill"," Makanda ","05.05.1980","34","1.89m","88kg","","XXX","Avtodor Saratov (RUS)","2003-2004","434-kar","10"
"258","4","Florian"," Moysich ","10.05.1980","34","1.81m","78kg","","DEU","SSC Karlsruhe","2003-2004","434-kar","10"
"259","15","Rouven"," Roessler ","14.11.1980","33","2.00m","95kg","SF","DEU","Bad Bergzabern ","2003-2004","434-kar","10"
"260","","Uwe"," Sauer ","23.02.1963","51","1.88m","83kg","","DEU","WiredMinds Tübingen","2003-2004","434-kar","10"
"261","7","Horst"," Schmitz ","14.07.1963","51","1.90m","90kg","","DEU","TV Bad Bergheim ","2003-2004","434-kar","10"
"262","9","Stefan"," Svitek ","25.05.1977","37","2.03m","105kg","","DEU","","2003-2004","434-kar","10"
"263","","Rüdiger"," Tüttenberg ","04.02.1982","32","2.08m","104kg","","DEU","BG Karlsruhe ","2003-2004","434-kar","10"
"264","","David"," Unjacke ","01.01.2003","11","0.00m","0kg","","XXX","","2003-2004","434-kar","10"
"265","8","Duro"," Vengert ","02.07.1972","42","1.96m","95kg","","DEU","FC Südstern","2003-2004","434-kar","10"
"266","7","Michael"," Buse ","15.10.1980","33","2.00m","98kg","","DEU","SV NOBA Greifswald ","2003-2004","423-wuer","13"
"267","9","Kelubia"," Ekoemeye ","29.08.1980","33","1.98m","93kg","","XXX","SpVgg Rattelsdorf","2003-2004","423-wuer","13"
"268","","Thomas"," Glasauer ","01.01.2003","11","1.79m","0kg","","DEU","eigene Jugend","2003-2004","423-wuer","13"
"269","","Maximilian"," Gottwald ","14.11.1986","27","1.99m","85kg","","DEU","DJK Würzburg","2003-2004","423-wuer","13"
"270","","Marcus"," Grant ","21.11.1973","40","1.98m","96kg","","XXX","Honka Espoo (FIN)","2003-2004","423-wuer","13"
"271","","Christian"," Götz ","19.02.1988","26","1.88m","80kg","","DEU","DJK Würzburg ","2003-2004","423-wuer","13"
"272","8","Markus"," Hallgrimson ","31.05.1975","39","1.91m","86kg","","DEU","BG Chemnitz","2003-2004","423-wuer","13"
"273","17","Chris"," Heinrich ","10.11.1977","36","2.09m","115kg","","DEU","Kecskemeti KSE (UNG)","2003-2004","423-wuer","13"
"274","5","Tony"," Kitchings ","08.09.1979","34","2.08m","125kg","","XXX","Uni of S. Carolina ","2003-2004","423-wuer","13"
"275","13","Ivo"," Kresta ","12.06.1977","37","2.04m","102kg","","XXX","Iona College","2003-2004","423-wuer","13"
"276","10","Martti"," Kuisma ","24.07.1970","44","2.08m","115kg","","XXX","* bis 12/2003 im Verein","2003-2004","423-wuer","13"
"277","","Benjamin"," Köth ","22.12.1983","30","1.98m","83kg","","DEU","DJK Würzburg ","2003-2004","423-wuer","13"
"278","18","Steffen"," Liebler ","24.03.1984","30","1.93m","76kg","","DEU","DJK Würzburg","2003-2004","423-wuer","13"
"279","","Aaron"," McCarthy ","01.01.1962","52","0.00m","0kg","","XXX","ToPo Helsinki (FIN)","2003-2004","423-wuer","13"
"280","6","Curtis"," Millage ","04.04.1981","33","1.84m","78kg","","XXX","*bis 11/2003 im Verein","2003-2004","423-wuer","13"
"281","12","Nils"," Mittmann ","10.04.1979","35","2.01m","92kg","","DEU","SSV ratiopharm Ulm","2003-2004","423-wuer","13"
"282","5","Michael"," Moten ","26.04.1971","43","2.05m","110kg","","XXX","BC Boncourt (SWI)","2003-2004","423-wuer","13"
"283","6","Jason"," Perez ","20.10.1977","36","1.93m","94kg","","XXX","Quatro Bree (BEL)","2003-2004","423-wuer","13"
"284","15","Igor"," Perovic ","03.03.1974","40","1.94m","91kg","","XXX","Elitzur Qiryat Ata (ISR)","2003-2004","423-wuer","13"
"285","17","Butch"," Tshomba ","14.10.1975","38","2.01m","100kg","","XXX","V-G Leuven (BEL)","2003-2004","423-wuer","13"
"286","","Marco"," Wartenberger ","12.07.1986","28","2.01m","90kg","","DEU","DJK Würzburg","2003-2004","423-wuer","13"
"287","14","Dubravko"," Zemljic ","11.09.1976","37","2.00m","108kg","","XXX","Lok Mineralye Vody (RUS)","2003-2004","423-wuer","13"
