"","jersey_number","first_name","last_name","dob","age","height","weight","position","nationality","last_team","season","team","standing"
"213","","Matthias"," Haller ","16.12.1970","43","1.70m","68kg","","DEU","MTV Mellendorf","2004-2005","445-sch","16"
"214","4","Mantas"," Ignatavicius ","12.03.1978","36","1.87m","87kg","","XXX","Nevezis Kedainiai (LIT)","2004-2005","445-sch","16"
"215","8","Kendrick"," Johnson ","13.06.1975","39","1.88m","85kg","","XXX","Union Baskets Schwelm","2004-2005","445-sch","16"
"216","5","Gvidonas"," Markevicius ","03.01.1969","45","1.89m","88kg","","XXX","TuS Poco Iserlohn","2004-2005","445-sch","16"
"217","15","Igor"," Pinchuk ","11.10.1967","46","2.07m","104kg","","XXX","Budiwelnik Kiew (UKR)","2004-2005","445-sch","16"
"218","6","Marko"," Piplovic ","22.05.1976","38","2.05m","105kg","","XXX","KK Zagreb (CRO)","2004-2005","445-sch","16"
"219","12","Bruno"," Roschnafsky ","04.04.1970","44","2.06m","110kg","","DEU","TBB Trier","2004-2005","445-sch","16"
"220","14","Benjamin"," Rust ","05.12.1979","34","1.99m","94kg","","DEU","Brandt Hagen","2004-2005","445-sch","16"
"221","6","Kiril Kyrylo"," Skumatov ","28.05.1980","34","2.02m","98kg","","XXX","*bis 12/2004 im Verein","2004-2005","445-sch","16"
"222","16","Kristofer"," Speier ","28.03.1981","33","2.06m","120kg","","DEU","LC College Portland (USA)","2004-2005","445-sch","16"
"223","7","Jan"," Sprünken ","05.11.1976","37","1.91m","88kg","","DEU","Telekom Baskets Bonn","2004-2005","445-sch","16"
"224","13","Sebastian"," Strubel ","17.09.1978","35","1.92m","92kg","","DEU","RE Schwelm","2004-2005","445-sch","16"
"225","","Manuel"," Welp ","23.03.1986","28","2.02m","94kg","","DEU","RE Schwelm","2004-2005","445-sch","16"
"226","4","Derrick"," Allen ","17.07.1980","34","2.04m","100kg","","XXX","Keflavík (ISL)","2004-2005","434-kar","10"
"227","16","Chuck"," Evans ","17.12.1971","42","1.80m","78kg","","DEU","ALBA BERLIN","2004-2005","434-kar","10"
"228","10","Narcisse"," Ewodo ","29.10.1972","41","2.02m","95kg","SF","XXX","EnBW Ludwigsburg","2004-2005","434-kar","10"
"229","7","Stefan"," Fahrad ","24.07.1980","34","1.94m","95kg","SF","DEU","USC Heidelberg","2004-2005","434-kar","10"
"230","13","Jens-Uwe"," Gordon ","13.08.1967","47","2.06m","100kg","","DEU","Artland Dragons","2004-2005","434-kar","10"
"231","12","Domonic"," Jones ","26.08.1981","32","1.86m","90kg","","XXX","Va Commonwealth (USA)","2004-2005","434-kar","10"
"232","11","Mathias"," Kann ","14.09.1985","28","1.94m","85kg","","DEU","TV Rastatt-Rheinau","2004-2005","434-kar","10"
"233","6","Etogo Cirill"," Makanda ","05.05.1980","34","1.89m","88kg","","XXX","* bis 01/2005 im Verein","2004-2005","434-kar","10"
"234","5","Tom"," McChesney ","02.10.1980","33","1.88m","88kg","","XXX","York University Toronto (CAN)","2004-2005","434-kar","10"
"235","8","David"," McCray ","06.11.1986","27","1.87m","80kg","","DEU","1.FC Kaiserslautern","2004-2005","434-kar","10"
"236","14","Nosakhare"," Obasuyi ","26.07.1980","34","2.08m","105kg","","XXX","BC Jyväskylä (FIN)","2004-2005","434-kar","10"
"237","15","Rouven"," Roessler ","14.11.1980","33","1.98m","97kg","SF","DEU","TV Bad Bergzabern ","2004-2005","434-kar","10"
"238","","Uwe"," Sauer ","23.02.1963","51","1.88m","83kg","","DEU","WiredMinds Tübingen","2004-2005","434-kar","10"
"239","","Horst"," Schmitz ","14.07.1963","51","1.90m","83kg","","DEU","TSV Bad Bergzabern","2004-2005","434-kar","10"
"240","9","Stefan"," Svitek ","25.05.1977","37","2.03m","108kg","","XXX","BK Chemosvit SVIT (SVK)","2004-2005","434-kar","10"
"241","12","Kevin"," Burleson ","04.09.1979","34","1.90m","0kg","","XXX","USC Heidelberg","2004-2005","432-tueb","14"
"242","6","Brian"," Clifford ","30.09.1970","43","2.02m","100kg","","XXX","Pyrbasket Tampere (FIN)","2004-2005","432-tueb","14"
"243","","Pat"," Elzie ","01.01.1971","43","1.98m","92kg","","XXX","SC Rist Wedel","2004-2005","432-tueb","14"
"244","15","Jüfan"," Geiger ","12.02.1981","33","2.05m","99kg","","DEU","eigene Jugend","2004-2005","432-tueb","14"
"245","11","Andreas"," Hornig ","01.01.1980","34","2.12m","0kg","","DEU","Murray State Uni (USA)","2004-2005","432-tueb","14"
"246","10","Jimmy"," James ","16.09.1982","31","1.95m","90kg","","DEU","TuS Lichterfelde","2004-2005","432-tueb","14"
"247","5","Brian"," Jones ","17.01.1978","36","1.90m","89kg","","XXX","Santa Clara Broncos (USA)","2004-2005","432-tueb","14"
"248","7","Kresimir"," Miksa ","30.06.1972","42","1.93m","90kg","","DEU","BG Karlsruhe","2004-2005","432-tueb","14"
"249","16","Adama"," N`Diaye ","17.06.1978","36","2.08m","105kg","","XXX","AC Imola Basket (ITA)","2004-2005","432-tueb","14"
"250","8","Tim"," Nees ","30.10.1971","42","2.09m","115kg","","DEU","EnBW Ludwigsburg","2004-2005","432-tueb","14"
"251","14","Michael"," Nurse ","05.09.1977","36","1.86m","80kg","","XXX","Benfica Lissabon (POR)","2004-2005","432-tueb","14"
"252","9","Reggie"," Okosa ","29.12.1980","33","2.08m","110kg","","XXX","Dodge City Legends (USA)","2004-2005","432-tueb","14"
"253","","Mauricio"," Parra ","20.07.1972","42","1.89m","88kg","","XXX","SÜBA St. Pölten (AUT)","2004-2005","432-tueb","14"
"254","4","Radivoj"," Tomasevic ","21.07.1978","36","1.82m","88kg","","DEU","BBC Bayreuth","2004-2005","432-tueb","14"
"255","13","Robert"," Wintermantel ","10.12.1970","43","2.00m","100kg","","DEU","TV Langen","2004-2005","432-tueb","14"
"256","11","Gregor"," Arbet ","19.06.1983","31","1.94m","90kg","","XXX","BC Kalev Tallinn (EST)","2004-2005","423-wuer","15"
"257","9","Jamie"," Booker ","01.01.1975","39","1.91m","0kg","","XXX","* bis 01/2005 im Verein","2004-2005","423-wuer","15"
"258","15","Maximilian"," Endres ","01.05.1986","28","2.00m","91kg","","DEU","DJK Würzburg","2004-2005","423-wuer","15"
"259","10","Antoine"," Gillespie ","16.01.1974","40","1.98m","0kg","","XXX","unbekannt","2004-2005","423-wuer","15"
"260","","Thomas"," Glasauer ","22.09.1972","41","1.79m","73kg","","DEU","eigene Jugend","2004-2005","423-wuer","15"
"261","15","Maximilian"," Gottwald ","14.11.1986","27","1.99m","85kg","","DEU","DJK Würzburg","2004-2005","423-wuer","15"
"262","9","Christian"," Götz ","19.02.1988","26","1.88m","80kg","","DEU","DJK Würzburg ","2004-2005","423-wuer","15"
"263","7","Chris"," Heinrich ","10.11.1977","36","2.09m","115kg","","DEU","Kecskemeti KSE (UNG)","2004-2005","423-wuer","15"
"264","4","Rakim-Marques"," Hollis ","17.05.1980","34","1.85m","80kg","","XXX","* bis 11/2004 im Verein","2004-2005","423-wuer","15"
"265","9","Eddy"," Mayfield ","23.06.1981","33","1.83m","80kg","","XXX","Houston State Uni (USA)","2004-2005","423-wuer","15"
"266","","Aaron"," McCarthy ","24.11.1961","52","1.88m","85kg","","XXX","ToPo Helsinki (FIN)","2004-2005","423-wuer","15"
"267","12","Nils"," Mittmann ","10.04.1979","35","2.01m","92kg","","DEU","SSV ratiopharm Ulm","2004-2005","423-wuer","15"
"268","5","Rod"," Nealy ","06.09.1980","33","1.98m","90kg","","XXX","* bis 12/2004 im Verein","2004-2005","423-wuer","15"
"269","15","Igor"," Perovic ","03.03.1974","40","1.94m","91kg","","XXX","Lavovi Belgrad (JUG)","2004-2005","423-wuer","15"
"270","13","Singaras"," Tribe ","02.11.1970","43","2.06m","100kg","","XXX","Figueira Ginasio (POR)","2004-2005","423-wuer","15"
"271","10","Rytis"," Vaisvila ","23.05.1971","43","1.94m","90kg","","XXX","Skonto Riga (LET)","2004-2005","423-wuer","15"
"272","31","Sandis"," Valters ","31.08.1978","35","1.90m","85kg","","XXX","* bis 01/2005 im Verein","2004-2005","423-wuer","15"
"273","10","Jeremy"," Veal ","05.02.1976","38","1.91m","89kg","","XXX","Yakima Sun Kings/CBA (USA)","2004-2005","423-wuer","15"
"274","8","Milan"," Zivkovic ","25.07.1978","36","2.11m","100kg","","XXX","BBC Monthey (SWI)","2004-2005","423-wuer","15"
