"","jersey_number","first_name","last_name","dob","age","height","weight","position","nationality","last_team","season","team","standing"
"204","13","Manuel"," Krumbach ","12.07.1990","24","2.03m","96kg","PF","DEU","Köln 99ers (NBBL)","2008-2009","431-koel","15"
"205","10","Stevan"," Milosevic ","03.10.1985","28","2.11m","125kg","C","MGO","Roter Stern Belgrad (SRB)","2008-2009","431-koel","15"
"206","16","Joel"," Mondo ","09.08.1988","26","1.83m","75kg","SG","DEU","Köln 99ers (NBBL)","2008-2009","431-koel","15"
"207","35","Raed"," Mostafa ","05.04.1984","30","2.03m","95kg","SG","DEU","Horsens IC (DEN)","2008-2009","431-koel","15"
"208","","Florian"," Nesgen ","22.10.1989","24","1.96m","93kg","SF","DEU","Köln 99ers (NBBL)","2008-2009","431-koel","15"
"209","33","Stefan"," Nikolic ","13.08.1987","27","1.92m","88kg","PG","SCG","Enisey Krasnoyarsk (RUS)","2008-2009","431-koel","15"
"210","18","Tibor"," Pleiß ","02.11.1989","24","2.15m","110kg","C","DEU","eigene Jugend","2008-2009","431-koel","15"
"211","44","Björn"," Schoo ","30.06.1981","33","2.13m","115kg","C","DEU","Kaiserslautern Braves","2008-2009","431-koel","15"
"212","17","Philipp"," Schwethelm ","01.05.1989","25","2.00m","90kg","SF","DEU","eigene Jugend","2008-2009","431-koel","15"
"213","7","Danilo"," Smigic **","23.06.1984","30","1.90m","90kg","PG","SVN","* bis 10/2008 im Verein","2008-2009","431-koel","15"
"214","9","Julian"," Terrell ","16.04.1984","30","2.06m","110kg","C","USA","FC Porto (POR)","2008-2009","431-koel","15"
"215","21","Robert"," Turner ","21.09.1982","31","2.06m","104kg","PF","USA","Harlem Globetrotters (USA)","2008-2009","431-koel","15"
"216","5","Chris"," Ensminger ","08.12.1973","40","2.09m","118kg","C","USA","Brose Baskets","2008-2009","475-pad","8"
"217","15","Steven Michael"," Esterkamp ","08.01.1981","33","1.98m","90kg","SF","USA","Ohio University (USA)","2008-2009","475-pad","8"
"218","32","Lavelle"," Felton ","05.10.1979","34","1.93m","91kg","PG","USA","Science City Jena","2008-2009","475-pad","8"
"219","25","Thomas"," Gajda ","17.07.1989","25","2.00m","86kg","SG","DEU","BBG Herford","2008-2009","475-pad","8"
"220","11","Stefano"," Garris ","21.04.1979","35","1.98m","93kg","SG","DEU","Deutsche Bank SKYLINERS","2008-2009","475-pad","8"
"221","20","Reggie"," Golson ","15.11.1981","32","2.01m","90kg","PF","USA","Cholet Basket (FRA)","2008-2009","475-pad","8"
"222","6","Dominik"," Malinowski ","13.06.1991","23","1.91m","74kg","PG","DEU","eigene Jugend","2008-2009","475-pad","8"
"223","22","Bryant"," McAllister ","04.05.1984","30","1.91m","90kg","SG","USA","München Baskets","2008-2009","475-pad","8"
"224","7","Jan Paul"," Möhring ","29.11.1990","23","1.86m","76kg","PG","DEU","eigene Jugend","2008-2009","475-pad","8"
"225","14","Marius"," Nolte ","21.01.1981","33","2.06m","100kg","PF","DEU","TV Salzkotten","2008-2009","475-pad","8"
"226","40","Robert"," Oehle ","22.05.1988","26","2.09m","110kg","C","DEU","DJK Grün-Weiß Rheda","2008-2009","475-pad","8"
"227","31","Nathan"," Peavy ","31.03.1985","29","2.03m","100kg","PF","USA","Miami Ohio RedHawks (USA)","2008-2009","475-pad","8"
"228","42","Matt"," Terwilliger ","07.09.1985","28","2.06m","104kg","C","USA","Ohio State University (USA)","2008-2009","475-pad","8"
"229","50","Spencer"," Tollackson ","29.11.1985","28","2.06m","103kg","C","USA","* bis 10/2008 im Verein","2008-2009","475-pad","8"
"230","4","Steven"," Wright ","07.08.1983","31","1.91m","84kg","PG","USA","NY'er Phantoms Braunschweig","2008-2009","475-pad","8"
"231","42","Brian"," Butch ","22.12.1984","29","2.11m","120kg","C","USA","Dragons Nangjing (CHN)","2008-2009","484-noer","16"
"232","9","Florian"," Börstler ","16.01.1991","23","1.86m","73kg","PG","DEU","TG Renesas Landshut","2008-2009","484-noer","16"
"233","44","Varnie"," Dennis **","21.01.1982","32","2.02m","95kg","SF","USA","* bis 10/2008 im Verein","2008-2009","484-noer","16"
"234","6","Josef"," Eichler ","07.11.1987","26","2.01m","104kg","C","DEU","Basket Landsberg","2008-2009","484-noer","16"
"235","12","Danny"," Gibson ","28.01.1984","30","1.80m","81kg","PG","USA","Cuxhaven BasCats","2008-2009","484-noer","16"
"236","24","Julius"," Haag ","24.04.1990","24","1.95m","80kg","SF","DEU","TSV Nördlingen","2008-2009","484-noer","16"
"237","43","Osvaldo"," Jeanty ","01.08.1983","31","1.83m","92kg","SG","CAN","Carleton University (CAN)","2008-2009","484-noer","16"
"238","15","Avi"," Kazarnovski ","26.12.1980","33","2.09m","108kg","C","ISR","BV Chemnitz 99","2008-2009","484-noer","16"
"239","9","Derrick Deshawn"," Lang ","21.08.1980","33","1.94m","89kg","PG","USA","Roo-Cancun (MEX)","2008-2009","484-noer","16"
"240","13","Carl"," Mbassa ","21.09.1978","35","1.94m","90kg","SF","DEU","BV Chemnitz 99","2008-2009","484-noer","16"
"241","11","Monta"," McGhee ","11.11.1979","34","2.02m","88kg","PF","USA","Cuxhaven BasCats","2008-2009","484-noer","16"
"242","4","Julius Marvin"," Page **","26.02.1982","32","1.91m","87kg","SG","USA","* bis 10/2008 im Verein","2008-2009","484-noer","16"
"243","9","Moritz"," Pösl ","20.04.1989","25","1.85m","78kg","PG","DEU","Eigene Jugend","2008-2009","484-noer","16"
"244","20","Ty"," Shaw ","04.03.1979","35","2.02m","106kg","PF","USA","TV Langen","2008-2009","484-noer","16"
"245","23","Lodrick"," Stewart **","30.04.1985","29","1.93m","87kg","SG","USA","* bis 11/2008 im Verein","2008-2009","484-noer","16"
"246","32","Joe"," Tesfaldet ","24.06.1980","34","1.88m","84kg","PG","DEU","Mitteldeutscher BC","2008-2009","484-noer","16"
"247","5","Omari"," Westley ","03.02.1982","32","2.01m","100kg","PF","USA","ToPo Helsinki (FIN)","2008-2009","484-noer","16"
"248","16","Brant"," Bailey ","20.07.1977","37","2.02m","105kg","PF","USA","Rockford Lightnings (USA)","2008-2009","536-dues","14"
"249","11","Max"," Brauer ","04.02.1987","27","1.95m","91kg","SG","DEU","LTi Lich","2008-2009","536-dues","14"
"250","34","Pete"," Campbell ","23.09.1984","29","2.01m","95kg","PF","USA","Butler University (USA)","2008-2009","536-dues","14"
"251","13","Marc Antonio"," Carter ","22.05.1985","29","1.92m","95kg","SF","USA","University of NC Wilmington (USA)","2008-2009","536-dues","14"
"252","6","Gordon"," Geib ","06.10.1983","30","1.80m","86kg","PG","DEU","ATV Wuppertal","2008-2009","536-dues","14"
"253","55","Matthias"," Goddek ","05.09.1986","27","1.96m","96kg","PG","DEU","eigene Jugend","2008-2009","536-dues","14"
"254","10","Sven"," Hartmann ","05.04.1988","26","1.88m","80kg","SG","DEU","TSV Bayer 04 Leverkusen","2008-2009","536-dues","14"
"255","7","Todd"," Hendley ","17.06.1984","30","2.08m","107kg","PF","USA","University of NC Wilmington (USA)","2008-2009","536-dues","14"
"256","50","Logan"," Kosmalski ","10.10.1981","32","2.03m","104kg","C","USA","Hermine Nantes (FRA)","2008-2009","536-dues","14"
"257","33","Matt"," Lottich ","29.07.1982","32","1.93m","93kg","PG","USA","Osaka Evessa (JPN)","2008-2009","536-dues","14"
"258","12","Fred"," Peete ","13.10.1984","29","1.93m","90kg","PG","USA","New Mexiko State (USA)","2008-2009","536-dues","14"
"259","14","Tom"," Spöler ","14.04.1988","26","2.06m","100kg","SF","DEU","Bayer Giants Academy (NBBL)","2008-2009","536-dues","14"
"260","21","Ben"," Spöler ","14.04.1988","26","2.06m","106kg","C","DEU","Bayer Giants Academy (NBBL)","2008-2009","536-dues","14"
"261","22","Todd"," Townsend **","04.11.1981","32","2.04m","102kg","PF","USA","* bis 1/2009 im Verein","2008-2009","536-dues","14"
"262","25","Zack"," Whiting ","16.04.1984","30","1.92m","93kg","PG","USA","Artland Dragons","2008-2009","536-dues","14"
"263","5","Brendan"," Winters ","09.05.1983","31","1.95m","90kg","SG","USA","Hermine Nantes (FRA)","2008-2009","536-dues","14"
"264","19","Mirko"," Anastasov ","03.11.1984","29","2.07m","100kg","C","DEU","EWE Baskets Oldenburg","2008-2009","432-tueb","13"
"265","55","Jermaine"," Anderson ","08.02.1983","31","1.88m","80kg","PG","CAN","Halifax Rainmen (USA)","2008-2009","432-tueb","13"
"266","","Kevin"," Beck ","21.09.1988","25","1.91m","83kg","SF","DEU","SV 03 Tübingen","2008-2009","432-tueb","13"
"267","22","Richard"," Chaney ","23.01.1984","30","1.96m","92kg","SF","USA","Oyak Renault Bursa (TUR)","2008-2009","432-tueb","13"
"268","4","Daniel"," Fountain ","23.08.1986","27","1.93m","88kg","SG","USA","UNC-Wilmington (USA)","2008-2009","432-tueb","13"
"269","11","Florian"," Göhner ","11.06.1990","24","2.04m","94kg","SF","DEU","SV 03 Tübingen","2008-2009","432-tueb","13"
"270","15","Michael"," Haynes ","15.03.1981","33","2.03m","100kg","PF","USA","Alerta Cantabria (ESP)","2008-2009","432-tueb","13"
"271","14","Rasko"," Katic ","08.12.1980","33","2.08m","118kg","C","SCG","Roter Stern Belgrad (SCG)","2008-2009","432-tueb","13"
"272","","Jonas"," Kohler ","16.01.1990","24","1.84m","70kg","PG","DEU","SV 03 Tübingen","2008-2009","432-tueb","13"
"273","7","Andreas"," Kronhardt ","27.08.1989","24","2.04m","104kg","C","DEU","BSG Ludwigsburg","2008-2009","432-tueb","13"
"274","32","Ajene Malaki"," Moye ","07.02.1982","32","1.93m","98kg","SG","USA","Keflavik (ISL)","2008-2009","432-tueb","13"
"275","6","Branislav"," Ratkovica ","27.07.1985","29","1.94m","85kg","PG","SCG","EWE Baskets Oldenburg","2008-2009","432-tueb","13"
"276","12","Jasper"," Schagerl ","20.07.1990","24","1.93m","90kg","PG","DEU","SV 03 Tübingen","2008-2009","432-tueb","13"
"277","10","Jay"," Thomas ","09.02.1979","35","1.93m","93kg","SG","DEU","Bayern München","2008-2009","432-tueb","13"
"278","41","Markus"," Ulmer ","23.03.1988","26","1.83m","78kg","PG","DEU","SV 03 Tübingen","2008-2009","432-tueb","13"
"279","5","Pirmin"," Unger ","09.07.1987","27","1.84m","75kg","SG","DEU","SV 03 Tübingen","2008-2009","432-tueb","13"
"280","50","Kenneth"," Wiliams ","10.07.1985","29","2.03m","100kg","PF","USA","University of Mississippi (USA)","2008-2009","432-tueb","13"
"281","9","Kyle"," Bailey ","10.03.1982","32","1.89m","89kg","PG","USA","ratiopharm Ulm","2008-2009","477-goet","3"
"282","21","Jason Gregory"," Boone ","08.10.1985","28","2.00m","116kg","C","USA","SSV Lok Bernau","2008-2009","477-goet","3"
"283","34","Sebastian"," Born ","26.06.1990","24","1.95m","95kg","PF","DEU","Team Göttingen (NBBL)","2008-2009","477-goet","3"
"284","33","Clif"," Brown ","14.06.1984","30","2.01m","110kg","PF","USA","Hapoel Galil Elyon (ISR)","2008-2009","477-goet","3"
"285","20","Robert"," Dill ","18.10.1982","31","2.07m","100kg","PF","DEU","TSV Nördlingen","2008-2009","477-goet","3"
"286","18","Marco"," Grimaldi ","29.09.1983","30","1.88m","92kg","SG","DEU","Coocoon Baskets Weiden","2008-2009","477-goet","3"
"287","12","Ben"," Jacobson ","16.09.1983","30","1.90m","88kg","SG","USA","Mitteldeutscher BC","2008-2009","477-goet","3"
"288","5","Robert"," Kulawick ","01.02.1986","28","1.95m","89kg","SG","DEU","Den Helder Seals (NED)","2008-2009","477-goet","3"
"289","4","Charles"," Lee ","11.11.1984","29","1.93m","90kg","SF","USA","VOO Verviers-Pepinster (BEL)","2008-2009","477-goet","3"
"290","11","John"," Little ","24.09.1984","29","1.83m","78kg","PG","USA","Northern Iowa University (USA)","2008-2009","477-goet","3"
"291","43","Jason"," Miller **","17.11.1980","33","2.08m","120kg","C","USA","* bis 12/2008 im Verein","2008-2009","477-goet","3"
"292","23","Chris"," Oliver ","15.07.1985","29","2.01m","96kg","SF","USA","Kaiserslautern Braves","2008-2009","477-goet","3"
"293","10","Roderick"," Trice ","14.06.1984","30","1.88m","82kg","SG","USA","Cuxhaven BasCats","2008-2009","477-goet","3"
"294","8","Tobias"," Welzel ","03.02.1990","24","1.83m","70kg","PG","DEU","Team Göttingen (NBBL)","2008-2009","477-goet","3"
"295","15","Peer"," Wente ","04.11.1977","36","2.04m","100kg","PF","DEU","USC Heidelberg","2008-2009","477-goet","3"
