"","jersey_number","first_name","last_name","dob","age","height","weight","position","nationality","last_team","season","team","standing"
"216","11","Ajamu"," Gaines ","21.10.1977","36","1.78m","0kg","","XXX","*nicht mehr im Verein","2001-2002","432-lud","10"
"217","","Takis"," Genikomsidis ","04.09.1966","47","1.90m","0kg","","XXX","SV Tübingen 03","2001-2002","432-lud","10"
"218","5","Srdan"," Helbich ","25.09.1976","37","2.07m","92kg","","XXX","*nicht mehr im Verein","2001-2002","432-lud","10"
"219","9","Roman"," Horvat ","01.01.1971","43","2.01m","0kg","","XXX","OPEL SKYLINERS","2001-2002","432-lud","10"
"220","10","Thomas"," Klemm ","24.03.1981","33","2.00m","0kg","","DEU","Kickz München","2001-2002","432-lud","10"
"221","12","Marco"," Klingberg ","23.06.1974","40","1.85m","0kg","","DEU","OBC Wolmirstedt","2001-2002","432-lud","10"
"222","7","Sven"," Liebold ","10.06.1980","34","1.88m","0kg","","DEU","eigene Jugend","2001-2002","432-lud","10"
"223","8","Jochen"," Losch ","29.01.1981","33","2.04m","0kg","","DEU","eigene Jugend","2001-2002","432-lud","10"
"224","11","Lloyd"," Pierce ","11.05.1976","38","1.90m","0kg","","XXX","Soled de Jalisco (MEX)","2001-2002","432-lud","10"
"225","4","Mario"," Probst ","01.11.1978","35","1.83m","0kg","","DEU","BG Ludwigsburg","2001-2002","432-lud","10"
"226","6","Angel"," Santana ","23.05.1977","37","2.01m","100kg","","XXX","*nicht mehr im Verein","2001-2002","432-lud","10"
"227","","Uwe"," Sauer ","23.02.1963","51","1.88m","0kg","","DEU","SSV ratiopharm Ulm","2001-2002","432-lud","10"
"228","15","Sean"," Schiano ","08.10.1969","44","2.13m","117kg","","XXX","SIS Straßburg (FRA)","2001-2002","432-lud","10"
"229","13","Claus"," Sieghörtner ","22.06.1967","47","2.05m","0kg","","DEU","BG Ludwigsburg","2001-2002","432-lud","10"
"230","","Dominik"," Vollmer ","14.06.1982","32","1.91m","0kg","","DEU","eigene Jugend","2001-2002","432-lud","10"
