"","jersey_number","first_name","last_name","dob","age","height","weight","position","nationality","last_team","season","team","standing"
"204","54","Maksym"," Shtein ","07.05.1980","34","2.06m","106kg","C","DEU","TBB Trier","2010-2011","439-bre","8"
"205","5","Jermaine"," Thomas **","12.01.1984","30","1.86m","84kg","PG","USA","* bis 01/2011 im Verein","2010-2011","439-bre","8"
"206","5","David"," Bell ","20.06.1981","33","1.86m","82kg","PG","USA","Dakota Wizards (USA)","2010-2011","473-hag","11"
"207","21","Jacob"," Burtschi ","21.05.1984","30","2.01m","103kg","SF","USA","Air Force Falcons (USA)","2010-2011","473-hag","11"
"208","33","Andreas"," Büchert **","06.10.1986","27","2.04m","106kg","C","DEU","* bis 2/2011 im Verein","2010-2011","473-hag","11"
"209","34","Mark"," Dorris ","27.12.1985","28","1.88m","82kg","PG","USA","Cuxhaven BasCats","2010-2011","473-hag","11"
"210","10","Fabian"," Gentgen ","28.05.1987","27","1.91m","86kg","PG","DEU","BBV Hagen","2010-2011","473-hag","11"
"211","33","Jamie"," Jones ","08.11.1987","26","2.03m","100kg","PF","USA","Giants Düsseldorf","2010-2011","473-hag","11"
"212","7","Zygimantas"," Jonusas ","22.02.1982","32","1.99m","97kg","SF","LTU","MBC Mykolaiv (UKR)","2010-2011","473-hag","11"
"213","15","Bernd"," Kruel ","01.06.1976","38","2.09m","103kg","C","DEU","Telekom Baskets Bonn","2010-2011","473-hag","11"
"214","4","Quentin"," Pryor ","26.09.1983","30","1.93m","80kg","PG","USA","FC Schalke 04","2010-2011","473-hag","11"
"215","8","Thomas"," Reuter ","25.01.1992","22","1.98m","94kg","SF","DEU","BBV Hagen","2010-2011","473-hag","11"
"216","11","Thomas"," Schoeps ","11.01.1989","25","1.88m","86kg","PG","DEU","Odessa College (USA)","2010-2011","473-hag","11"
"217","6","Malte"," Schwarz ","30.03.1989","25","1.88m","78kg","SG","DEU","SC Rist Wedel","2010-2011","473-hag","11"
"218","32","Edward"," Seward ","20.10.1978","35","2.06m","110kg","C","USA","BBC Bayreuth","2010-2011","473-hag","11"
"219","13","Dominik"," Spohr ","24.04.1989","25","1.98m","98kg","SF","DEU","BBV Hagen","2010-2011","473-hag","11"
"220","42","Matt"," Terwilliger ","07.09.1985","28","2.06m","106kg","C","USA","webmoebel Baskets","2010-2011","473-hag","11"
"221","12","Dominik"," Wilkins ","05.06.1988","26","1.83m","81kg","PF","DEU","BG Hagen","2010-2011","473-hag","11"
"222","12","Bryan"," Bailey ","13.05.1980","34","1.85m","77kg","SG","USA","EWE Baskets Oldenburg","2010-2011","435-art","4"
"223","44","Ruben"," Boumtje Boumtje ","20.05.1978","36","2.12m","115kg","C","CMR","EWE Baskets Oldenburg","2010-2011","435-art","4"
"224","22","Cecil"," Brown ","27.07.1983","31","1.93m","88kg","SG","USA","Ironi Kfar Ramat Gan (ISR)","2010-2011","435-art","4"
"225","21","Florian"," Doeinck ","16.08.1991","23","1.98m","105kg","SG","DEU","","2010-2011","435-art","4"
"226","24","Darren"," Fenn ","17.02.1980","34","2.08m","112kg","C","USA","Brose Baskets","2010-2011","435-art","4"
"227","54","Florian"," Hartenstein ","13.08.1977","37","2.05m","122kg","C","DEU","LTi Giessen 46ers","2010-2011","435-art","4"
"228","34","Adam"," Hess ","04.04.1981","33","2.01m","100kg","SF","USA","C.B. Tarragona (ESP)","2010-2011","435-art","4"
"229","10","Domonic"," Jones **","26.08.1981","32","1.86m","90kg","PG","USA","* bis 11/2010 im Verein","2010-2011","435-art","4"
"230","5","Roman"," Keller ","30.08.1991","22","1.80m","70kg","PG","DEU","Young Dragons (NBBL)","2010-2011","435-art","4"
"231","33","Robert"," Kurz ","05.03.1985","29","2.06m","104kg","PF","USA","CB Granada (ESP)","2010-2011","435-art","4"
"232","","Kai "," Lagemann ","30.07.1992","22","2.01m","80kg","PF","DEU","Osnabrücker TB","2010-2011","435-art","4"
"233","","Christian"," Lagemann ","30.07.1992","22","2.01m","80kg","PF","DEU","Osnabrücker TB","2010-2011","435-art","4"
"234","30","Rob"," Lewin **","13.11.1980","33","2.01m","104kg","SF","USA","* bis 01/2011 im Verein","2010-2011","435-art","4"
"235","8","Andrej"," Mangold ","14.01.1987","27","1.90m","93kg","PG","DEU","UBC Hannover Tigers","2010-2011","435-art","4"
"236","11","Leo"," Niebuhr ","04.08.1986","28","2.06m","95kg","PF","DEU","Giants Nördlingen","2010-2011","435-art","4"
"237","31","Nathan"," Peavy ","31.03.1985","29","2.03m","100kg","PF","USA","Paderborn Baskets","2010-2011","435-art","4"
"238","","Andreas"," Placke ","18.06.1992","22","1.85m","75kg","SG","DEU","TSV Osnabrück","2010-2011","435-art","4"
"239","4","Tyrese"," Rice ","15.05.1987","27","1.85m","86kg","PG","USA","Panionios Athen (GRE)","2010-2011","435-art","4"
"240","","Andreas"," Rudi ","18.11.1991","22","1.87m","74kg","SG","DEU","Young Dragons","2010-2011","435-art","4"
"241","7","Alexander"," Seggelke ","02.11.1979","34","1.94m","93kg","SF","DEU","Science City Jena","2010-2011","435-art","4"
"242","9","Johannes"," Strasser ","13.06.1982","32","1.89m","84kg","PG","DEU","Telekom Baskets Bonn","2010-2011","435-art","4"
"243","15","Bill"," Borekambi **","27.05.1992","22","1.97m","94kg","PF","DEU","* bis 03/2011 im Verein","2010-2011","414-tri","10"
"244","20","John Redder"," Bynum ","23.02.1978","36","1.96m","92kg","PG","USA","Crailsheim Merlins","2010-2011","414-tri","10"
"245","25","Oliver"," Clay ","28.08.1987","26","2.06m","98kg","PF","DEU","ALBA Berlin","2010-2011","414-tri","10"
"246","35","Kilian"," Dietz ","09.11.1990","23","2.02m","106kg","C","DEU","TBB Junior Team","2010-2011","414-tri","10"
"247","10","Dragan"," Dojcin ","22.01.1976","38","2.04m","101kg","PF","SCG","ALBA Berlin","2010-2011","414-tri","10"
"248","21","George"," Evans **","31.01.1971","43","2.03m","105kg","C","USA","* bis 4/2011 im Verein","2010-2011","414-tri","10"
"249","11","Oskar"," Faßler ","08.07.1988","26","1.98m","90kg","SG","DEU","Mitteldeutscher BC","2010-2011","414-tri","10"
"250","","Alexander"," Goolsby ","20.10.1987","26","1.91m","84kg","PG","DEU","DJK/MJC Trier","2010-2011","414-tri","10"
"251","5","Dru"," Joyce ","29.01.1985","29","1.82m","76kg","PG","USA","Anwil Wloclawek (POL)","2010-2011","414-tri","10"
"252","12","Kosta"," Karamatskos ","14.01.1986","28","1.95m","96kg","SG","DEU","Kirchheim Knights","2010-2011","414-tri","10"
"253","31","Christian"," M´Baidanoum ","23.09.1990","23","2.02m","116kg","PF","DEU","TBB Junior Team","2010-2011","414-tri","10"
"254","22","Samy"," Picard ","08.06.1988","26","1.95m","90kg","SG","LUX","Musel Pikes Remich (LUX)","2010-2011","414-tri","10"
"255","","Maxim"," Schneider ","10.02.1992","22","1.84m","75kg","PG","DEU","MJC Trier","2010-2011","414-tri","10"
"256","4","Barry"," Stewart ","04.02.1988","26","1.93m","77kg","SG","USA","Mississippi State University (USA)","2010-2011","414-tri","10"
"257","33","Maik"," Zirbes ","29.01.1990","24","2.08m","122kg","C","DEU","TVG Baskets Trier","2010-2011","414-tri","10"
"258","8","Philip"," Zwiener ","23.07.1985","29","2.01m","100kg","SF","DEU","ALBA Berlin","2010-2011","414-tri","10"
"259","15","Derrick"," Allen ","17.07.1980","34","2.04m","100kg","PF","USA","DEUTSCHE BANK SKYLINERS","2010-2011","413-ber","3"
"260","20","Tadija"," Dragicevic  ","28.01.1986","28","2.05m","102kg","PF","SCG","Lottomatica Rom (ITA)","2010-2011","413-ber","3"
"261","13","Patrick"," Femerling ","04.03.1975","39","2.15m","120kg","C","DEU","Antalya BSB (TUR)","2010-2011","413-ber","3"
"262","34","Yassin"," Idbihi ","24.07.1983","31","2.08m","107kg","PF","DEU","NY'er Phantoms Braunschweig","2010-2011","413-ber","3"
"263","11","Julius"," Jenkins ","10.02.1981","33","1.87m","81kg","SG","USA","Euphony Baskets Bree (BEL)","2010-2011","413-ber","3"
"264","","Can-Jonathan"," Kleiner ","24.08.1992","21","2.04m","95kg","SF","DEU","ALBA BERLIN (NBBL)","2010-2011","413-ber","3"
"265","","Friedrich"," Lotze ","27.05.1991","23","2.05m","100kg","C","DEU","TuS Lichterfelde","2010-2011","413-ber","3"
"266","14","Marko"," Marinovic **","15.03.1983","31","1.83m","78kg","PG","SCG","* bis 03/2011 im Verein","2010-2011","413-ber","3"
"267","23","Immanuel"," McElroy ","25.03.1980","34","1.94m","90kg","SG","USA","Köln 99ers","2010-2011","413-ber","3"
"268","","Joey"," Ney ","10.12.1992","21","1.98m","88kg","SG","DEU","ALBA Berlin","2010-2011","413-ber","3"
"269","10","Hollis"," Price **","29.10.1979","34","1.86m","80kg","PG","USA","* bis 2/2011 im Verein","2010-2011","413-ber","3"
"270","17","Miroslav"," Raduljica  ","05.01.1988","26","2.13m","120kg","C","SCG","Efes Pilsen Istanbul (TUR)","2010-2011","413-ber","3"
"271","10","Taylor"," Rochestie ","01.07.1985","29","1.85m","84kg","PG","USA","Galatasaray Istanbul (TUR)","2010-2011","413-ber","3"
"272","8","Joshiko"," Saibou ","07.03.1990","24","1.88m","80kg","SG","DEU","BSC Berlin","2010-2011","413-ber","3"
"273","8","Heiko"," Schaffartzik ","03.01.1984","30","1.83m","83kg","PG","DEU","Türk Telekom Ankara (TUR)","2010-2011","413-ber","3"
"274","6","Sven"," Schultze ","11.07.1978","36","2.06m","110kg","PF","DEU","Carife Ferrara (ITA)","2010-2011","413-ber","3"
"275","16","Andreas"," Seiferth ","23.06.1989","25","2.09m","105kg","C","DEU","ALBA Berlin (NBBL)","2010-2011","413-ber","3"
"276","24","Lucca"," Staiger ","14.06.1988","26","1.96m","93kg","SG","DEU","Iowa State University (USA)","2010-2011","413-ber","3"
"277","44","Bryce"," Taylor ","27.09.1986","27","1.95m","95kg","SG","USA","Telekom Baskets Bonn","2010-2011","413-ber","3"
"278","","Malte"," Ziegenhagen ","08.04.1991","23","1.93m","83kg","SG","DEU","ALBA Berlin","2010-2011","413-ber","3"
"279","14","Ransford"," Brempong ","22.07.1981","33","2.03m","105kg","PF","CAN","Groningen (NED)","2010-2011","536-dues","18"
"280","11","Joseph"," Buck ","27.01.1981","33","2.02m","110kg","C","DEU","SC Rasta Vechta","2010-2011","536-dues","18"
"281","12","Olumuyiwa"," Famutimi ","21.02.1984","30","1.96m","99kg","SF","CAN","Oyak Renault (TUR)","2010-2011","536-dues","18"
"282","23","DeAndre"," Haynes ","30.03.1984","30","1.88m","85kg","PG","USA","webmoebel Baskets","2010-2011","536-dues","18"
"283","33","Jamie"," Jones **","08.11.1987","26","2.03m","100kg","PF","USA","* bis 11/2010 im Verein","2010-2011","536-dues","18"
"284","13","Nikita"," Khartchenkov **","12.01.1987","27","2.00m","92kg","SF","DEU","Gloria GIANTS Düsseldorf","2010-2011","536-dues","18"
"285","5","Laimonas"," Kisielius ","09.01.1985","29","1.92m","92kg","SF","LTU","Liepojos Lauvas (LAT)","2010-2011","536-dues","18"
"286","6","Dorian"," McDaniel ","09.01.1987","27","1.98m","96kg","PF","DEU","Prairie View A&M University (USA)","2010-2011","536-dues","18"
"287","9","Marin"," Petric ","21.02.1980","34","1.90m","85kg","PG","DEU","USC Freiburg","2010-2011","536-dues","18"
"288","15","Patrick Donell"," Pope ","24.10.1981","32","1.83m","82kg","PG","USA","Gestiberica Ciudad de Vigo (ESP)","2010-2011","536-dues","18"
"289","44","Esmir"," Rizvic ","26.01.1982","32","2.10m","110kg","C","BIH","KK Kakanj (BOS)","2010-2011","536-dues","18"
"290","10","Jamaal"," Tatum ","13.09.1984","29","1.88m","79kg","PG","USA","BK Ventspils (LET)","2010-2011","536-dues","18"
"291","4","Eric"," Vierneisel **","15.11.1985","28","2.01m","99kg","PF","DEU","Gloria GIANTS Düsseldorf","2010-2011","536-dues","18"
"292","22","London"," Warren **","08.12.1987","26","1.83m","84kg","PG","USA","* bis 11/2010 im Verein","2010-2011","536-dues","18"
"293","34","Gordon"," Watt ","20.03.1986","28","2.02m","100kg","SF","USA","Uppsala Basket (SWE)","2010-2011","536-dues","18"
"294","8","Patrick"," Wischnewski ","17.03.1987","27","1.90m","92kg","SG","DEU","Cuxhaven BasCats","2010-2011","536-dues","18"
"295","7","Steven"," Wright ","07.08.1983","31","1.92m","85kg","PG","USA","WALTER Tigers Tübingen","2010-2011","536-dues","18"
"296","11","Julian"," Albus ","20.05.1992","22","1.91m","90kg","SF","DEU","SV 03 Tübingen","2010-2011","432-tueb","12"
"297","34","Clifford Earl"," Crawford ","07.01.1981","33","1.92m","98kg","PG","USA","Saar-Pfalz Braves","2010-2011","432-tueb","12"
"298","","Sidney"," Grosse Kleimann ","02.11.1992","21","1.80m","78kg","PG","DEU","BBA Ludwigsburg","2010-2011","432-tueb","12"
"299","5","Johannes"," Herber ","17.01.1983","31","1.97m","95kg","SG","DEU","ALBA BERLIN","2010-2011","432-tueb","12"
"300","24","Whit"," Holcomb-Faye **","19.09.1984","29","1.85m","75kg","SG","USA","* bis 12/2010 im Verein","2010-2011","432-tueb","12"
"301","12","Anatoly"," Kashirov ","19.05.1987","27","2.15m","115kg","C","RUS","Mitteldeutscher BC","2010-2011","432-tueb","12"
"302","55","Mladen"," Lukic ","24.01.1991","23","2.07m","120kg","C","BIH","Poly-Rapid Zürich Wildcats (SUI)","2010-2011","432-tueb","12"
"303","15","Christian"," Maibom ","22.07.1991","23","1.73m","70kg","PG","DEU","SV 03 Tübingen","2010-2011","432-tueb","12"
"304","7","Radovan"," Markovic ","11.03.1982","32","1.94m","87kg","SG","SCG","Tamis P. Pancevo (SRB)","2010-2011","432-tueb","12"
"305","","Falco Eric"," Meyer-Hübner ","09.08.1991","23","1.91m","81kg","PG","DEU","BasketballRegion Tübingen","2010-2011","432-tueb","12"
"306","23","Chris"," Oliver ","15.07.1985","29","2.01m","96kg","SF","USA","BG Göttingen","2010-2011","432-tueb","12"
"307","6","Branislav"," Ratkovica ","27.07.1985","29","1.94m","84kg","PG","SCG","EWE Baskets Oldenburg","2010-2011","432-tueb","12"
"308","8","Nicolai"," Simon ","03.01.1987","27","1.90m","88kg","PG","DEU","webmoebel Baskets","2010-2011","432-tueb","12"
"309","21","Ruben"," Spoden ","21.04.1989","25","2.02m","92kg","PF","DEU","Erdgas Ehingen","2010-2011","432-tueb","12"
"310","30","Jay"," Thomas ","09.02.1979","35","1.92m","90kg","SG","DEU","Bayern München","2010-2011","432-tueb","12"
"311","","Pirmin"," Unger ","09.07.1987","27","1.82m","69kg","SG","DEU","SV 03 Tübingen","2010-2011","432-tueb","12"
"312","10","Akeem"," Vargas ","29.04.1990","24","1.90m","78kg","PG","DEU","Erdgas Ehingen/Urspringschule","2010-2011","432-tueb","12"
"313","32","Dane"," Watts ","20.04.1986","28","2.03m","102kg","PF","USA","EnBW Ludwigsburg","2010-2011","432-tueb","12"
"314","50","Kenneth"," Wiliams ","10.07.1985","29","2.03m","108kg","C","USA","University of Mississippi (USA)","2010-2011","432-tueb","12"
"315","33","Nico"," Adamczak ","13.03.1990","24","1.92m","94kg","SG","DEU","ETB Wohnbau Baskets","2010-2011","477-goet","7"
"316","31","Cornelius"," Adler **","21.01.1989","25","1.98m","90kg","SF","DEU","BG Göttingen","2010-2011","477-goet","7"
"317","22","Dwayne"," Anderson ","22.06.1986","28","2.01m","98kg","PF","USA","Villanova University (USA)","2010-2011","477-goet","7"
"318","9","Kyle"," Bailey ","10.03.1982","32","1.89m","89kg","PG","USA","EnBW Ludwigsburg","2010-2011","477-goet","7"
"319","21","Jason Gregory"," Boone ","08.10.1985","28","2.03m","116kg","C","USA","SSV Lok Bernau","2010-2011","477-goet","7"
"320","12","Louis"," Dale ","20.05.1988","26","1.80m","82kg","PG","USA","Coronell University (USA)","2010-2011","477-goet","7"
"321","14","Malte "," Herwig ","07.02.1992","22","2.03m","101kg","PF","DEU","ACT Kassel","2010-2011","477-goet","7"
"322","30","Antoine"," Jordan ","10.03.1983","31","1.95m","95kg","SG","USA","Matrixx Magix Nijmegen (NED)","2010-2011","477-goet","7"
"323","20","Maximilian"," Kuhle ","09.09.1991","22","1.86m","85kg","SG","DEU","Team Göttingen (NBBL)","2010-2011","477-goet","7"
"324","5","Robert"," Kulawick ","01.02.1986","28","1.95m","89kg","SG","DEU","Den Helder Seals (NED)","2010-2011","477-goet","7"
"325","","Johannes"," Köhler ","03.07.1991","23","1.84m","83kg","PG","DEU","Team Göttingen","2010-2011","477-goet","7"
"326","11","John"," Little ","24.09.1984","29","1.82m","88kg","SG","USA","Northern Iowa University (USA)","2010-2011","477-goet","7"
"327","7","Trenton"," Meacham ","26.09.1985","28","1.90m","85kg","PG","USA","WBC Wels (AUT)","2010-2011","477-goet","7"
"328","15","Michael"," Meeks ","23.02.1972","42","2.07m","110kg","C","DEU","Euphony Bree (BEL)","2010-2011","477-goet","7"
"329","25","Jermain"," Raffington ","01.05.1985","29","2.05m","100kg","PF","DEU","BBC Bayreuth","2010-2011","477-goet","7"
"330","","Jan"," Schiecke ","15.04.1981","33","1.85m","82kg","PG","DEU","Köln 99ers","2010-2011","477-goet","7"
"331","4","Mike"," Scott **","13.03.1986","28","2.03m","100kg","PF","USA","* bis 4/2011 im Verein","2010-2011","477-goet","7"
"332","13","Christoph"," Tetzner ","26.04.1981","33","2.01m","93kg","SF","DEU","BBC Bayreuth","2010-2011","477-goet","7"
"333","10","Adam"," Waleskowski **","19.11.1982","31","2.03m","109kg","C","DEU","* bis 2/2011 im Verein","2010-2011","477-goet","7"
